caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,8415,56.100,60.000,0.935,1.000,0.513,0.478,0.480,0.133,0.065,0.000,0.000,0.000,0.452,0.024,0.509,0.499,0.263,0.792,0.997,0.638,0.000,0.000,0.000,0.208,0.836,0.161,0.137,0.950,0.148,0.389,0.000,0.000,0.000,0.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,7109,47.393,60.000,0.790,1.000,0.528,0.494,0.417,0.110,0.210,0.000,0.000,0.000,0.449,0.097,0.592,0.625,0.249,0.786,0.991,0.563,0.000,0.000,0.000,0.214,0.000,0.000,0.147,0.278,0.000,0.394,0.000,0.000,0.000,0.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7761,51.740,60.000,0.862,1.000,0.526,0.479,0.454,0.103,0.138,0.000,0.000,0.000,0.454,0.043,0.674,0.652,0.261,0.783,0.990,0.627,0.000,0.000,0.000,0.217,0.000,0.000,0.126,0.894,0.138,0.398,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,7129,47.527,54.040,0.792,0.901,0.528,0.497,0.418,0.108,0.208,0.099,0.000,0.000,0.442,0.041,0.600,0.633,0.248,0.787,0.993,0.562,0.000,0.000,0.000,0.213,0.000,0.000,0.126,0.897,0.148,0.412,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-alternatives-benefit,Default pass + public-benefit alternatives,9000,60.000,8584,57.227,57.240,0.954,0.954,0.581,0.544,0.554,0.455,0.046,0.046,0.000,0.000,0.141,0.000,0.007,0.005,0.237,0.820,1.000,0.513,0.000,0.000,0.000,0.180,0.950,0.595,0.077,0.152,0.000,0.504,0.000,0.000,0.000,0.007,0.000,0.002,0.004,6.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-alternatives-support,Default pass + public-support alternatives,9000,60.000,7614,50.760,57.093,0.846,0.952,0.554,0.481,0.469,0.197,0.154,0.048,0.000,0.000,0.368,0.076,0.478,0.168,0.245,0.781,0.949,0.629,0.000,0.000,0.000,0.219,0.921,0.902,0.080,0.342,0.000,0.518,0.000,0.000,0.000,0.478,0.000,0.425,0.143,6.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-alternatives-median,Default pass + median-seeking alternatives,9000,60.000,8581,57.207,57.240,0.953,0.954,0.581,0.544,0.554,0.456,0.047,0.046,0.000,0.000,0.145,0.000,0.004,0.002,0.237,0.819,1.000,0.513,0.000,0.000,0.000,0.181,0.954,0.597,0.077,0.148,0.000,0.505,0.000,0.000,0.000,0.004,0.000,0.000,0.002,6.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,4941,32.940,32.940,0.549,0.549,0.612,0.634,0.336,0.477,0.451,0.451,0.000,0.000,0.034,0.002,0.005,0.005,0.200,0.788,0.922,0.384,0.000,0.000,0.000,0.212,0.549,0.329,0.045,0.016,0.000,0.633,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-obstruction-substitute,Default pass + obstruction-with-substitute,9000,60.000,4940,32.933,32.933,0.549,0.549,0.611,0.636,0.336,0.478,0.451,0.451,0.000,0.000,0.036,0.002,0.004,0.004,0.200,0.790,0.920,0.384,0.000,0.000,0.000,0.210,0.549,0.329,0.045,0.016,0.000,0.632,0.000,0.000,0.000,0.004,0.000,0.000,0.002,5.000,0.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-law-registry,Default pass + law registry,9000,60.000,8014,53.427,60.000,0.890,1.000,0.543,0.480,0.484,0.129,0.110,0.000,0.000,0.000,0.407,0.029,0.841,0.598,0.261,0.773,0.991,0.615,0.000,0.000,0.000,0.227,0.000,0.000,0.174,0.821,0.000,0.379,0.566,0.551,5.125,0.841,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1788,11.920,11.987,0.199,0.200,0.560,0.637,0.111,0.230,0.801,0.549,0.251,0.000,0.238,0.595,0.066,0.255,0.217,0.849,0.541,0.398,0.000,0.000,0.000,0.151,0.000,0.000,0.088,0.093,0.000,0.534,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5143,34.287,60.000,0.571,1.000,0.522,0.507,0.298,0.132,0.429,0.000,0.000,0.500,0.384,0.303,0.362,0.516,0.251,0.792,0.828,0.571,0.000,0.000,0.000,0.208,0.000,0.000,0.157,0.454,0.000,0.397,0.000,0.000,0.000,0.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1467,9.780,9.787,0.163,0.163,0.561,0.699,0.091,0.291,0.837,0.837,0.000,0.000,0.200,0.646,0.039,0.178,0.144,0.803,0.662,0.231,0.000,0.000,0.000,0.197,0.000,0.000,0.063,0.039,0.000,0.564,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4015,26.767,56.013,0.446,0.934,0.541,0.591,0.242,0.165,0.554,0.066,0.000,0.000,0.281,0.213,0.221,0.401,0.202,0.791,0.902,0.381,0.000,0.000,0.000,0.209,0.000,0.000,0.108,0.249,0.000,0.493,0.000,0.000,0.000,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6764,45.093,51.787,0.752,0.863,0.527,0.494,0.396,0.105,0.248,0.137,0.000,0.000,0.452,0.121,0.572,0.633,0.251,0.785,0.902,0.568,0.000,0.000,0.000,0.215,0.000,0.000,0.165,0.659,0.000,0.389,0.000,0.000,0.000,0.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,bicameral-majority,Bicameral simple majority,9000,60.000,1168,7.787,60.000,0.130,1.000,0.595,0.655,0.077,0.294,0.870,0.000,0.000,0.000,0.000,0.718,0.034,0.192,0.224,0.815,0.358,0.405,0.000,0.000,0.000,0.185,0.000,0.000,0.075,0.043,0.000,0.569,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,673,4.487,60.000,0.075,1.000,0.603,0.670,0.045,0.310,0.925,0.000,0.000,0.000,0.000,0.826,0.018,0.172,0.231,0.814,0.188,0.412,0.000,0.000,0.000,0.186,0.000,0.000,0.072,0.028,0.000,0.588,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,455,2
two-party,Two-Party System,Generated legislators sort into two broad parties.,simple-majority,Unicameral simple majority,9000,60.000,2396,15.973,60.000,0.266,1.000,0.597,0.638,0.159,0.233,0.734,0.000,0.000,0.000,0.000,0.438,0.106,0.318,0.219,0.825,0.701,0.414,0.000,0.000,0.000,0.175,0.000,0.000,0.088,0.121,0.000,0.557,0.000,0.000,0.000,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,simple-majority-alternatives-pairwise,Unicameral majority + pairwise alternatives,9000,60.000,4876,32.507,32.973,0.542,0.550,0.670,0.638,0.363,0.505,0.458,0.450,0.000,0.000,0.000,0.008,0.005,0.005,0.202,0.843,0.932,0.384,0.000,0.000,0.000,0.157,0.550,0.330,0.046,0.010,0.000,0.651,0.000,0.000,0.000,0.005,0.000,0.001,0.003,6.000,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,811,5.407,60.000,0.090,1.000,0.669,0.724,0.060,0.370,0.910,0.000,0.000,0.000,0.000,0.751,0.019,0.151,0.214,0.824,0.315,0.367,0.000,0.000,0.000,0.176,0.000,0.000,0.051,0.021,0.000,0.667,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7559,50.393,60.000,0.840,1.000,0.532,0.494,0.447,0.108,0.160,0.000,0.000,0.000,0.449,0.022,0.667,0.660,0.260,0.799,0.996,0.600,0.000,0.000,0.000,0.201,0.000,0.000,0.167,0.765,0.000,0.391,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,8016,53.440,60.000,0.891,1.000,0.519,0.491,0.462,0.137,0.109,0.000,0.000,0.000,0.453,0.018,0.499,0.513,0.262,0.814,0.996,0.625,0.000,0.000,0.000,0.186,0.837,0.164,0.132,0.950,0.147,0.404,0.000,0.000,0.000,0.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,6869,45.793,60.000,0.763,1.000,0.536,0.506,0.409,0.116,0.237,0.000,0.000,0.000,0.440,0.074,0.583,0.633,0.246,0.801,0.996,0.548,0.000,0.000,0.000,0.199,0.000,0.000,0.144,0.276,0.000,0.408,0.000,0.000,0.000,0.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7517,50.113,60.000,0.835,1.000,0.532,0.488,0.445,0.108,0.165,0.000,0.000,0.000,0.446,0.028,0.665,0.661,0.261,0.798,0.999,0.619,0.000,0.000,0.000,0.202,0.000,0.000,0.124,0.933,0.138,0.409,0.000,0.000,0.000,0.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6918,46.120,54.113,0.769,0.902,0.537,0.506,0.412,0.115,0.231,0.098,0.000,0.000,0.437,0.028,0.589,0.636,0.247,0.806,0.996,0.549,0.000,0.000,0.000,0.194,0.000,0.000,0.123,0.958,0.147,0.426,0.000,0.000,0.000,0.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-alternatives-benefit,Default pass + public-benefit alternatives,9000,60.000,8510,56.733,57.160,0.946,0.953,0.606,0.547,0.573,0.458,0.054,0.047,0.000,0.000,0.177,0.000,0.009,0.006,0.239,0.861,1.000,0.516,0.000,0.000,0.000,0.139,0.947,0.591,0.078,0.147,0.000,0.513,0.000,0.000,0.000,0.009,0.000,0.003,0.006,6.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-alternatives-support,Default pass + public-support alternatives,9000,60.000,7695,51.300,56.913,0.855,0.949,0.578,0.485,0.494,0.195,0.145,0.051,0.000,0.000,0.345,0.042,0.474,0.158,0.246,0.800,0.975,0.635,0.000,0.000,0.000,0.200,0.917,0.898,0.081,0.312,0.000,0.528,0.000,0.000,0.000,0.474,0.000,0.419,0.136,6.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-alternatives-median,Default pass + median-seeking alternatives,9000,60.000,8523,56.820,57.160,0.947,0.953,0.606,0.546,0.574,0.459,0.053,0.047,0.000,0.000,0.176,0.000,0.005,0.003,0.239,0.860,0.999,0.515,0.000,0.000,0.000,0.140,0.953,0.594,0.078,0.144,0.000,0.513,0.000,0.000,0.000,0.005,0.000,0.000,0.002,6.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,4935,32.900,32.907,0.548,0.548,0.668,0.637,0.366,0.504,0.452,0.452,0.000,0.000,0.013,0.002,0.005,0.005,0.201,0.844,0.948,0.381,0.000,0.000,0.000,0.156,0.548,0.329,0.046,0.010,0.000,0.648,0.000,0.000,0.000,0.005,0.000,0.001,0.003,6.000,0.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-obstruction-substitute,Default pass + obstruction-with-substitute,9000,60.000,4929,32.860,32.860,0.548,0.548,0.668,0.639,0.366,0.505,0.452,0.452,0.000,0.000,0.014,0.002,0.005,0.004,0.201,0.845,0.947,0.382,0.000,0.000,0.000,0.155,0.548,0.330,0.046,0.010,0.000,0.648,0.000,0.000,0.000,0.005,0.000,0.000,0.002,5.000,0.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-law-registry,Default pass + law registry,9000,60.000,7768,51.787,60.000,0.863,1.000,0.549,0.489,0.474,0.133,0.137,0.000,0.000,0.000,0.401,0.019,0.859,0.618,0.261,0.791,0.996,0.610,0.000,0.000,0.000,0.209,0.000,0.000,0.170,0.796,0.000,0.390,0.548,0.546,5.097,0.859,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1967,13.113,13.167,0.219,0.219,0.586,0.663,0.128,0.244,0.781,0.549,0.231,0.000,0.201,0.510,0.071,0.251,0.209,0.860,0.651,0.379,0.000,0.000,0.000,0.140,0.000,0.000,0.081,0.083,0.000,0.558,0.000,0.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,6652,44.347,60.000,0.739,1.000,0.515,0.490,0.381,0.115,0.261,0.000,0.000,0.333,0.432,0.149,0.530,0.580,0.258,0.805,0.902,0.600,0.000,0.000,0.000,0.195,0.000,0.000,0.172,0.690,0.000,0.380,0.000,0.000,0.000,0.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1303,8.687,8.713,0.145,0.145,0.611,0.725,0.088,0.333,0.855,0.855,0.000,0.000,0.099,0.650,0.034,0.168,0.152,0.818,0.609,0.245,0.000,0.000,0.000,0.182,0.000,0.000,0.054,0.027,0.000,0.611,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3941,26.273,55.840,0.438,0.931,0.561,0.603,0.246,0.173,0.562,0.069,0.001,0.000,0.255,0.177,0.218,0.400,0.200,0.809,0.942,0.370,0.000,0.000,0.000,0.191,0.000,0.000,0.100,0.224,0.000,0.516,0.000,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6493,43.287,51.427,0.721,0.857,0.534,0.504,0.385,0.113,0.279,0.143,0.000,0.000,0.444,0.125,0.556,0.638,0.251,0.802,0.914,0.564,0.000,0.000,0.000,0.198,0.000,0.000,0.161,0.633,0.000,0.402,0.000,0.000,0.000,0.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,bicameral-majority,Bicameral simple majority,9000,60.000,1619,10.793,60.000,0.180,1.000,0.625,0.671,0.112,0.280,0.820,0.000,0.000,0.000,0.000,0.572,0.054,0.230,0.214,0.826,0.537,0.392,0.000,0.000,0.000,0.174,0.000,0.000,0.071,0.062,0.000,0.602,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,1016,6.773,60.000,0.113,1.000,0.637,0.697,0.072,0.302,0.887,0.000,0.000,0.000,0.000,0.707,0.032,0.216,0.215,0.823,0.345,0.374,0.000,0.000,0.000,0.177,0.000,0.000,0.063,0.030,0.000,0.630,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,516,5
multi-party,Multi-Party System,Generated legislators sort into five parties.,simple-majority,Unicameral simple majority,9000,60.000,2432,16.213,60.000,0.270,1.000,0.600,0.642,0.162,0.234,0.730,0.000,0.000,0.000,0.000,0.413,0.109,0.323,0.209,0.829,0.726,0.389,0.000,0.000,0.000,0.171,0.000,0.000,0.086,0.123,0.000,0.563,0.000,0.000,0.000,0.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,simple-majority-alternatives-pairwise,Unicameral majority + pairwise alternatives,9000,60.000,4955,33.033,33.327,0.551,0.555,0.676,0.637,0.372,0.521,0.449,0.445,0.000,0.000,0.000,0.005,0.005,0.005,0.197,0.850,0.954,0.377,0.000,0.000,0.000,0.150,0.555,0.330,0.046,0.022,0.000,0.650,0.000,0.000,0.000,0.005,0.000,0.001,0.003,6.000,0.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,857,5.713,60.000,0.095,1.000,0.671,0.721,0.064,0.363,0.905,0.000,0.000,0.000,0.000,0.733,0.020,0.151,0.199,0.831,0.309,0.345,0.000,0.000,0.000,0.169,0.000,0.000,0.053,0.030,0.000,0.664,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7600,50.667,60.000,0.844,1.000,0.534,0.493,0.451,0.107,0.156,0.000,0.000,0.000,0.450,0.019,0.681,0.672,0.255,0.804,0.999,0.595,0.000,0.000,0.000,0.196,0.000,0.000,0.168,0.773,0.000,0.392,0.000,0.000,0.000,0.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,8165,54.433,60.000,0.907,1.000,0.521,0.489,0.473,0.136,0.093,0.000,0.000,0.000,0.448,0.009,0.512,0.516,0.258,0.818,0.994,0.621,0.000,0.000,0.000,0.182,0.830,0.165,0.133,0.970,0.148,0.403,0.000,0.000,0.000,0.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,6991,46.607,60.000,0.777,1.000,0.536,0.502,0.416,0.114,0.223,0.000,0.000,0.000,0.441,0.065,0.602,0.645,0.243,0.806,0.997,0.546,0.000,0.000,0.000,0.194,0.000,0.000,0.145,0.279,0.000,0.406,0.000,0.000,0.000,0.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7594,50.627,60.000,0.844,1.000,0.534,0.487,0.451,0.108,0.156,0.000,0.000,0.000,0.444,0.022,0.680,0.672,0.256,0.803,1.000,0.616,0.000,0.000,0.000,0.197,0.000,0.000,0.124,0.956,0.140,0.409,0.000,0.000,0.000,0.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6993,46.620,53.860,0.777,0.898,0.537,0.504,0.418,0.114,0.223,0.102,0.000,0.000,0.437,0.020,0.600,0.643,0.242,0.810,0.999,0.542,0.000,0.000,0.000,0.190,0.000,0.000,0.125,0.975,0.147,0.424,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-alternatives-benefit,Default pass + public-benefit alternatives,9000,60.000,8527,56.847,57.093,0.947,0.952,0.614,0.546,0.582,0.474,0.053,0.048,0.000,0.000,0.158,0.000,0.008,0.005,0.234,0.862,1.000,0.506,0.000,0.000,0.000,0.138,0.945,0.595,0.077,0.168,0.000,0.516,0.000,0.000,0.000,0.008,0.000,0.003,0.005,6.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-alternatives-support,Default pass + public-support alternatives,9000,60.000,7824,52.160,57.100,0.869,0.952,0.580,0.480,0.504,0.197,0.131,0.048,0.000,0.000,0.341,0.034,0.500,0.164,0.241,0.805,0.976,0.625,0.000,0.000,0.000,0.195,0.918,0.914,0.079,0.304,0.000,0.529,0.000,0.000,0.000,0.500,0.000,0.430,0.143,6.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,default-pass-alternatives-median,Default pass + median-seeking alternatives,9000,60.000,8525,56.833,57.107,0.947,0.952,0.615,0.546,0.582,0.475,0.053,0.048,0.000,0.000,0.159,0.000,0.005,0.002,0.234,0.862,1.000,0.507,0.000,0.000,0.000,0.138,0.952,0.598,0.077,0.168,0.000,0.517,0.000,0.000,0.000,0.005,0.000,0.000,0.002,6.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
