caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,directionalScore,representativeQuality,riskControl,administrativeFeasibility,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,weakPublicMandatePassage,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,administrativeCost,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes,interChamberConflictRate,secondChamberKillRate,conferenceRate,conferenceSuccessRate,routingDelayCost,shuttleRoundsToAgreement,suspensiveOverrideRate,bicameralDeadlockRate,dischargePetitionRate,committeeOverrideRate,committeeHearingRate,committeeQueueDelay,committeeAmendmentValueAdded,populationSeatDistortion,democraticResponsiveness,seatVoteDistortion,constituencyServiceConcentration,regionalTransferBias,malapportionmentIndex,smallConstituencyVetoRate,populationSupportedButBlockedRate,firstMoverWinRate,amendmentSurvivalRate,mediatorAddedTextShare,upperHouseAmendmentRetentionRate,suspensiveDelayUseRate,committeeAgendaConcentration,committeeCaptureIndex,committeeExpertiseScore,minorityCommitteeAccessRate,committeeFalsePositiveRate,committeeFalseNegativeRate,reportedBillSponsorDiversity,oppositionAmendmentSuccessRate,hearingDiversity,auditFollowThroughRate,scandalDetectionRate,appointmentCaptureRisk,eligibilityExclusionRate,expertiseRepresentationGap,constituencyAccountability,selectorCaptureIndex,legislatorExperienceStock,electoralResponsiveness,turnoverOutsideInfluenceShift,candidatePoolDiversity,contestedSeatRate,vacancyRate,renewalStaggeringIndex,nearTermRenewalShare,recusalRate,conflictDisclosureRate,revolvingDoorTransitionRate,sponsorIndustryAlignment,exAnteReviewRate,reviewDelay,exPostInvalidationRate,draftingErrorRate,referralPartisanSkew,forecastError,publicationCompliance,informationRequestFulfillment,institutionOverrideFrequency,oppositionTrustProxy,independenceInsulationScore,quietCaptureRisk
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,conference-malapportioned-upper,Bicameral malapportioned upper chamber + conference,4800,60.000,1566,19.575,60.000,0.651,0.561,0.819,0.899,0.326,1.000,0.592,0.585,0.193,0.291,0.674,0.000,0.000,0.000,0.013,0.241,0.260,0.104,0.258,0.334,0.859,0.222,0.831,0.000,0.000,0.000,0.141,0.101,0.224,0.025,0.173,0.367,0.000,0.481,0.000,0.000,0.000,0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.191,0,0,0.186,0.084,0.224,0.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.116,0.791,0.032,0.850,0.116,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,house-origin-routing,House-origin-only bicameral routing,4800,60.000,1306,16.325,60.000,0.648,0.569,0.832,0.920,0.272,1.000,0.601,0.600,0.163,0.290,0.728,0.000,0.000,0.000,0.004,0.223,0.334,0.084,0.250,0.342,0.860,0.177,0.820,0.000,0.000,0.000,0.140,0.080,0.071,0.007,0.166,0.302,0.000,0.495,0.000,0.000,0.000,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.163,0,0,0.263,0.263,0.071,0.548,0.107,0.000,0.000,2.303,0.000,0.000,0.000,0.000,0.000,0.090,0.850,0.032,0.771,0.090,0.090,0.728,0.174,0.272,0.039,0.002,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,senate-origin-routing,Senate-origin-only bicameral routing,4800,60.000,1289,16.113,60.000,0.645,0.568,0.827,0.917,0.269,1.000,0.605,0.598,0.162,0.288,0.731,0.000,0.000,0.000,0.004,0.237,0.351,0.086,0.258,0.345,0.860,0.169,0.835,0.000,0.000,0.000,0.140,0.083,0.093,0.009,0.172,0.314,0.000,0.491,0.000,0.000,0.000,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.161,0,0,0.302,0.302,0.093,0.324,0.107,0.000,0.000,2.140,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.032,0.850,0.104,0.104,0.000,0.183,0.269,0.030,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,emergency-lower-fast-routing,Emergency lower-house fast path,4800,60.000,1192,14.900,60.000,0.647,0.573,0.836,0.930,0.248,1.000,0.610,0.606,0.151,0.291,0.752,0.000,0.000,0.000,0.000,0.222,0.381,0.078,0.244,0.345,0.858,0.154,0.803,0.000,0.000,0.000,0.142,0.070,0.000,0.000,0.165,0.277,0.000,0.499,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.151,0,0,0.250,0.250,0.000,0.000,0.093,0.000,0.031,2.363,0.000,0.000,0.000,0.000,0.000,0.090,0.850,0.032,0.771,0.090,0.090,0.752,0.190,0.248,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,proposer-chamber-origin-routing,Proposer-chamber origin routing,4800,60.000,1404,17.550,60.000,0.652,0.567,0.830,0.917,0.293,1.000,0.599,0.590,0.175,0.293,0.708,0.000,0.000,0.000,0.021,0.219,0.310,0.090,0.247,0.327,0.865,0.205,0.816,0.000,0.000,0.000,0.135,0.083,0.093,0.011,0.168,0.322,0.000,0.489,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.173,0,0,0.316,0.316,0.093,0.667,0.125,2.946,0.000,2.103,0.000,0.000,0.000,0.000,0.000,0.000,0.826,0.046,0.700,0.000,0.000,0.302,0.161,0.293,0.062,0.003,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,leadership-routed-origin,Leadership-routed chamber origin,4800,60.000,1101,13.763,60.000,0.643,0.574,0.839,0.930,0.229,1.000,0.610,0.608,0.140,0.293,0.771,0.000,0.000,0.000,0.000,0.216,0.410,0.072,0.251,0.352,0.855,0.140,0.831,0.000,0.000,0.000,0.145,0.070,0.000,0.000,0.165,0.251,0.000,0.503,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.140,0,0,0.315,0.315,0.000,0.000,0.083,0.000,0.000,2.300,0.000,0.000,0.000,0.000,0.000,0.095,0.835,0.032,0.792,0.095,0.095,0.317,0.204,0.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,principles-resolution-routing,Principles resolution before second-chamber drafting,4800,60.000,1384,17.300,60.000,0.650,0.565,0.831,0.915,0.288,1.000,0.597,0.596,0.172,0.286,0.712,0.000,0.000,0.000,0.012,0.208,0.350,0.091,0.261,0.329,0.857,0.201,0.812,0.000,0.000,0.000,0.143,0.085,0.105,0.010,0.172,0.316,0.000,0.489,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.172,0,0,0.312,0.312,0.105,0.538,0.117,0.000,0.000,2.113,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.009,0.482,0.000,0.000,0.000,0.191,0.288,0.056,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,second-chamber-preclearance,Second-chamber preclearance routing,4800,60.000,1307,16.338,60.000,0.650,0.568,0.829,0.930,0.272,1.000,0.598,0.606,0.163,0.290,0.728,0.000,0.000,0.000,0.022,0.252,0.363,0.087,0.253,0.329,0.861,0.194,0.782,0.000,0.000,0.000,0.139,0.070,0.000,0.000,0.166,0.291,0.000,0.486,0.000,0.000,0.000,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.165,0,0,0.282,0.282,0.000,0.000,0.102,0.000,0.000,2.221,0.000,0.000,0.000,0.000,0.000,0.113,0.792,0.032,0.850,0.113,0.113,0.359,0.180,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,revision-council-upper,Bicameral upper revision council,4800,60.000,1351,16.888,60.000,0.649,0.568,0.828,0.920,0.281,1.000,0.601,0.601,0.169,0.293,0.719,0.000,0.000,0.000,0.001,0.247,0.336,0.088,0.247,0.341,0.857,0.187,0.828,0.000,0.000,0.000,0.143,0.080,0.073,0.007,0.168,0.310,0.000,0.489,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.169,0,0,0.256,0.256,0.073,0.531,0.105,0.000,0.000,2.205,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.009,0.482,0.000,0.000,0.719,0.173,0.281,0.039,0.002,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,suspensive-veto-upper,Bicameral upper suspensive veto,4800,60.000,1212,15.150,60.000,0.648,0.573,0.836,0.930,0.253,1.000,0.609,0.605,0.154,0.291,0.748,0.000,0.000,0.000,0.000,0.218,0.367,0.079,0.246,0.343,0.860,0.159,0.804,0.000,0.000,0.000,0.140,0.070,0.000,0.000,0.164,0.281,0.000,0.500,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.153,0,0,0.264,0.264,0.000,0.000,0.092,0.000,0.036,2.284,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.032,0.850,0.104,0.104,0.748,0.186,0.253,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,limited-navette-upper,Bicameral limited navette,4800,60.000,1365,17.063,60.000,0.649,0.566,0.828,0.920,0.284,1.000,0.596,0.594,0.169,0.291,0.716,0.000,0.000,0.000,0.011,0.232,0.321,0.088,0.248,0.341,0.861,0.186,0.835,0.000,0.000,0.000,0.139,0.080,0.074,0.009,0.170,0.315,0.000,0.488,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.169,0,0,0.281,0.281,0.074,0.773,0.119,2.201,0.000,2.261,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.032,0.850,0.104,0.104,0.716,0.168,0.284,0.057,0.002,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,joint-sitting-upper,Bicameral joint-sitting fallback,4800,60.000,1332,16.650,60.000,0.651,0.568,0.828,0.930,0.278,1.000,0.596,0.608,0.165,0.289,0.722,0.000,0.000,0.000,0.031,0.250,0.333,0.089,0.252,0.321,0.857,0.195,0.759,0.000,0.000,0.000,0.143,0.070,0.000,0.000,0.163,0.301,0.000,0.490,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.169,0,0,0.264,0.264,0.000,0.000,0.102,0.000,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.032,0.850,0.104,0.104,0.639,0.175,0.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,upper-amendment-only,Upper-house amendment-only power,4800,60.000,1311,16.388,60.000,0.647,0.570,0.828,0.918,0.273,1.000,0.603,0.601,0.165,0.293,0.727,0.000,0.000,0.000,0.007,0.236,0.343,0.086,0.250,0.344,0.860,0.174,0.815,0.000,0.000,0.000,0.140,0.082,0.084,0.007,0.170,0.311,0.000,0.492,0.000,0.000,0.000,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.164,0,0,0.264,0.264,0.084,0.454,0.104,0.000,0.000,2.277,0.000,0.000,0.000,0.000,0.000,0.090,0.850,0.032,0.771,0.090,0.090,0.727,0.177,0.273,0.038,0.001,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,upper-absolute-veto,Upper-house absolute veto,4800,60.000,641,8.013,60.000,0.630,0.598,0.857,0.930,0.134,1.000,0.654,0.610,0.087,0.330,0.866,0.000,0.000,0.000,0.000,0.123,0.605,0.035,0.200,0.416,0.858,0.050,0.915,0.000,0.000,0.000,0.142,0.070,0.000,0.000,0.166,0.182,0.000,0.540,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.081,0,0,0.587,0.587,0.000,0.000,0.088,0.000,0.000,2.678,0.000,0.000,0.000,0.000,0.000,0.116,0.791,0.032,0.850,0.116,0.116,0.866,0.266,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,upper-territorial-veto,Upper-house territorial veto threshold,4800,60.000,760,9.500,60.000,0.634,0.594,0.854,0.930,0.158,1.000,0.646,0.612,0.102,0.325,0.842,0.000,0.000,0.000,0.000,0.147,0.529,0.042,0.203,0.393,0.854,0.066,0.897,0.000,0.000,0.000,0.146,0.070,0.000,0.000,0.165,0.197,0.000,0.535,0.000,0.000,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.097,0,0,0.680,0.680,0.000,0.000,0.115,0.000,0.185,2.684,0.000,0.000,0.000,0.000,0.000,0.137,0.786,0.032,0.850,0.137,0.137,0.842,0.248,0.158,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,mediation-committee-upper,Mediation committee bicameral conflict,4800,60.000,1377,17.213,60.000,0.650,0.567,0.830,0.919,0.287,1.000,0.599,0.595,0.172,0.292,0.713,0.000,0.000,0.000,0.007,0.201,0.324,0.088,0.245,0.337,0.852,0.187,0.826,0.000,0.000,0.000,0.148,0.081,0.081,0.008,0.172,0.328,0.000,0.495,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.171,0,0,0.260,0.260,0.081,0.679,0.115,0.000,0.000,2.279,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.009,0.482,0.000,0.000,0.713,0.177,0.287,0.055,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,last-offer-bargaining-upper,Last-offer bicameral bargaining,4800,60.000,1358,16.975,60.000,0.651,0.570,0.832,0.921,0.283,1.000,0.603,0.599,0.171,0.290,0.717,0.000,0.000,0.000,0.010,0.216,0.302,0.089,0.253,0.333,0.862,0.191,0.810,0.000,0.000,0.000,0.138,0.079,0.066,0.007,0.165,0.315,0.000,0.496,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.169,0,0,0.272,0.272,0.089,0.505,0.119,1.981,0.000,2.194,0.000,0.000,0.000,0.000,0.000,0.101,0.806,0.032,0.832,0.101,0.101,0.717,0.164,0.283,0.041,0.002,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
adversarial-anti-lobbying-backlash,Adversarial Anti-Lobbying Backlash,"Anti-lobbying reforms are more common, but face stronger defensive lobbying and lower observed support.",1.000,lower-override-upper,Lower-house override after bicameral disagreement,4800,60.000,1193,14.913,60.000,0.646,0.572,0.835,0.930,0.249,1.000,0.607,0.606,0.151,0.292,0.751,0.000,0.000,0.000,0.000,0.226,0.384,0.078,0.246,0.346,0.856,0.158,0.817,0.000,0.000,0.000,0.144,0.070,0.000,0.000,0.164,0.277,0.000,0.499,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.151,0,0,0.264,0.264,0.000,0.000,0.109,0.000,0.042,2.354,0.000,0.000,0.000,0.000,0.000,0.110,0.792,0.032,0.850,0.110,0.110,0.751,0.191,0.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
