caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass,Default pass unless 2/3 block,9000,60.000,7542,50.280,60.000,0.838,1.000,0.525,0.498,0.440,0.109,0.162,0.000,0.000,0.000,0.467,0.028,0.655,0.645,0.319,0.798,0.983,0.803,0.000,0.000,0.000,0.202,0.000,0.000,0.180,0.802,0.000,0.381,0.000,0.000,0.000,0.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,7960,53.067,60.000,0.884,1.000,0.511,0.490,0.452,0.138,0.116,0.000,0.000,0.000,0.480,0.027,0.486,0.503,0.324,0.809,0.977,0.862,0.000,0.000,0.000,0.191,0.832,0.164,0.135,0.961,0.174,0.395,0.000,0.000,0.000,0.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,6743,44.953,60.000,0.749,1.000,0.527,0.512,0.395,0.118,0.251,0.000,0.000,0.000,0.464,0.093,0.557,0.616,0.291,0.801,0.983,0.704,0.000,0.000,0.000,0.199,0.000,0.000,0.150,0.293,0.000,0.401,0.000,0.000,0.000,0.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7580,50.533,60.000,0.842,1.000,0.525,0.489,0.442,0.108,0.158,0.000,0.000,0.000,0.469,0.023,0.659,0.645,0.319,0.798,0.981,0.842,0.000,0.000,0.000,0.202,0.000,0.000,0.125,0.971,0.164,0.404,0.000,0.000,0.000,0.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6747,44.980,52.993,0.750,0.883,0.527,0.513,0.395,0.116,0.250,0.117,0.000,0.000,0.462,0.036,0.563,0.622,0.290,0.804,0.986,0.700,0.000,0.000,0.000,0.196,0.000,0.000,0.124,0.931,0.174,0.423,0.000,0.000,0.000,0.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,3883,25.887,60.000,0.431,1.000,0.535,0.637,0.231,0.157,0.569,0.000,0.000,0.000,0.420,0.152,0.240,0.448,0.178,0.818,0.944,0.296,0.000,0.000,0.000,0.182,0.000,0.000,0.096,0.215,0.000,0.522,0.000,0.000,0.000,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3000,20.000,60.000,0.333,1.000,0.531,0.639,0.177,0.178,0.667,0.000,0.000,0.500,0.356,0.339,0.156,0.374,0.182,0.816,0.733,0.299,0.000,0.000,0.000,0.184,0.000,0.000,0.094,0.154,0.000,0.523,0.000,0.000,0.000,0.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-law-registry,Default pass + law registry,9000,60.000,7793,51.953,60.000,0.866,1.000,0.543,0.492,0.470,0.134,0.134,0.000,0.000,0.000,0.409,0.020,0.842,0.600,0.317,0.789,0.988,0.801,0.000,0.000,0.000,0.211,0.000,0.000,0.183,0.841,0.000,0.381,0.586,0.527,5.087,0.842,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-law-registry-challenge,Default pass + law registry + challenge,9000,60.000,5267,35.113,60.000,0.585,1.000,0.528,0.516,0.309,0.149,0.415,0.000,0.000,0.500,0.373,0.251,0.438,0.483,0.303,0.803,0.777,0.728,0.000,0.000,0.000,0.197,0.000,0.000,0.166,0.495,0.000,0.401,0.562,0.565,5.119,0.438,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1857,12.380,12.493,0.206,0.208,0.576,0.643,0.119,0.232,0.794,0.540,0.252,0.000,0.264,0.536,0.072,0.258,0.305,0.850,0.430,0.608,0.000,0.000,0.000,0.150,0.000,0.000,0.103,0.133,0.000,0.541,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5186,34.573,60.000,0.576,1.000,0.516,0.518,0.297,0.133,0.424,0.000,0.000,0.500,0.405,0.262,0.366,0.515,0.303,0.807,0.764,0.727,0.000,0.000,0.000,0.193,0.000,0.000,0.167,0.498,0.000,0.398,0.000,0.000,0.000,0.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2045,13.633,13.820,0.227,0.230,0.551,0.705,0.125,0.257,0.773,0.770,0.000,0.000,0.327,0.496,0.068,0.237,0.166,0.807,0.773,0.272,0.000,0.000,0.000,0.193,0.000,0.000,0.068,0.058,0.000,0.562,0.000,0.000,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3808,25.387,53.893,0.423,0.898,0.547,0.614,0.231,0.174,0.577,0.099,0.003,0.000,0.300,0.186,0.206,0.393,0.241,0.808,0.851,0.477,0.000,0.000,0.000,0.192,0.000,0.000,0.105,0.236,0.000,0.514,0.000,0.000,0.000,0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6347,42.313,50.193,0.705,0.837,0.525,0.510,0.370,0.112,0.295,0.163,0.000,0.000,0.470,0.144,0.541,0.632,0.297,0.802,0.888,0.713,0.000,0.000,0.000,0.198,0.000,0.000,0.170,0.599,0.000,0.393,0.000,0.000,0.000,0.541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,bicameral-majority,Bicameral simple majority,9000,60.000,1312,8.747,60.000,0.146,1.000,0.619,0.658,0.090,0.277,0.854,0.000,0.000,0.000,0.000,0.653,0.044,0.229,0.338,0.816,0.284,0.674,0.000,0.000,0.000,0.184,0.000,0.000,0.094,0.084,0.000,0.584,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,889,5.927,60.000,0.099,1.000,0.633,0.668,0.062,0.294,0.901,0.000,0.000,0.000,0.000,0.757,0.028,0.220,0.360,0.816,0.175,0.670,0.000,0.000,0.000,0.184,0.000,0.000,0.092,0.062,0.000,0.601,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,445,6
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,simple-majority,Unicameral simple majority,9000,60.000,2077,13.847,60.000,0.231,1.000,0.574,0.622,0.132,0.236,0.769,0.000,0.000,0.000,0.000,0.562,0.082,0.283,0.228,0.808,0.577,0.441,0.000,0.000,0.000,0.192,0.000,0.000,0.092,0.101,0.000,0.525,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,supermajority-60,Unicameral 60 percent passage,9000,60.000,410,2.733,60.000,0.046,1.000,0.640,0.693,0.029,0.367,0.954,0.000,0.000,0.000,0.000,0.878,0.008,0.122,0.241,0.814,0.102,0.417,0.000,0.000,0.000,0.186,0.000,0.000,0.055,0.013,0.000,0.639,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass,Default pass unless 2/3 block,9000,60.000,7806,52.040,60.000,0.867,1.000,0.527,0.485,0.457,0.103,0.133,0.000,0.000,0.000,0.456,0.035,0.675,0.648,0.260,0.783,0.994,0.606,0.000,0.000,0.000,0.217,0.000,0.000,0.171,0.786,0.000,0.379,0.000,0.000,0.000,0.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,8459,56.393,60.000,0.940,1.000,0.513,0.477,0.482,0.132,0.060,0.000,0.000,0.000,0.454,0.026,0.512,0.499,0.263,0.792,0.996,0.638,0.000,0.000,0.000,0.208,0.836,0.161,0.137,0.950,0.148,0.388,0.000,0.000,0.000,0.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,7110,47.400,60.000,0.790,1.000,0.528,0.494,0.417,0.110,0.210,0.000,0.000,0.000,0.447,0.096,0.590,0.623,0.248,0.784,0.996,0.563,0.000,0.000,0.000,0.216,0.000,0.000,0.147,0.279,0.000,0.394,0.000,0.000,0.000,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7768,51.787,60.000,0.863,1.000,0.526,0.479,0.454,0.103,0.137,0.000,0.000,0.000,0.458,0.038,0.674,0.652,0.261,0.783,0.991,0.625,0.000,0.000,0.000,0.217,0.000,0.000,0.126,0.908,0.138,0.398,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,7115,47.433,54.040,0.791,0.901,0.527,0.497,0.417,0.108,0.209,0.099,0.000,0.000,0.448,0.043,0.597,0.630,0.247,0.787,0.991,0.559,0.000,0.000,0.000,0.213,0.000,0.000,0.126,0.921,0.148,0.412,0.000,0.000,0.000,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4263,28.420,60.000,0.474,1.000,0.535,0.607,0.253,0.143,0.526,0.000,0.000,0.000,0.400,0.114,0.273,0.472,0.176,0.808,0.967,0.299,0.000,0.000,0.000,0.192,0.000,0.000,0.102,0.276,0.000,0.511,0.000,0.000,0.000,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3141,20.940,60.000,0.349,1.000,0.537,0.616,0.188,0.173,0.651,0.000,0.000,0.500,0.315,0.347,0.162,0.373,0.171,0.813,0.815,0.289,0.000,0.000,0.000,0.187,0.000,0.000,0.095,0.173,0.000,0.515,0.000,0.000,0.000,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-law-registry,Default pass + law registry,9000,60.000,7992,53.280,60.000,0.888,1.000,0.544,0.481,0.483,0.129,0.112,0.000,0.000,0.000,0.401,0.034,0.836,0.596,0.261,0.774,0.990,0.611,0.000,0.000,0.000,0.226,0.000,0.000,0.174,0.811,0.000,0.380,0.560,0.554,5.112,0.836,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-law-registry-challenge,Default pass + law registry + challenge,9000,60.000,5234,34.893,60.000,0.582,1.000,0.533,0.505,0.310,0.149,0.418,0.000,0.000,0.500,0.346,0.293,0.426,0.483,0.253,0.787,0.834,0.580,0.000,0.000,0.000,0.213,0.000,0.000,0.157,0.452,0.000,0.399,0.478,0.635,5.129,0.426,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1781,11.873,11.980,0.198,0.200,0.559,0.637,0.111,0.228,0.802,0.544,0.256,0.000,0.264,0.591,0.065,0.254,0.216,0.849,0.530,0.397,0.000,0.000,0.000,0.151,0.000,0.000,0.085,0.075,0.000,0.537,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5108,34.053,60.000,0.568,1.000,0.522,0.506,0.296,0.134,0.432,0.000,0.000,0.500,0.381,0.309,0.358,0.514,0.252,0.790,0.805,0.574,0.000,0.000,0.000,0.210,0.000,0.000,0.158,0.454,0.000,0.396,0.000,0.000,0.000,0.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1464,9.760,9.787,0.163,0.163,0.563,0.700,0.092,0.293,0.837,0.837,0.000,0.000,0.193,0.646,0.039,0.178,0.144,0.805,0.662,0.231,0.000,0.000,0.000,0.195,0.000,0.000,0.062,0.039,0.000,0.566,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4000,26.667,56.013,0.444,0.934,0.543,0.592,0.241,0.167,0.556,0.066,0.000,0.000,0.289,0.213,0.217,0.393,0.199,0.788,0.916,0.374,0.000,0.000,0.000,0.212,0.000,0.000,0.106,0.238,0.000,0.494,0.000,0.000,0.000,0.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6765,45.100,51.820,0.752,0.864,0.527,0.494,0.396,0.105,0.248,0.136,0.000,0.000,0.453,0.123,0.572,0.633,0.251,0.786,0.906,0.567,0.000,0.000,0.000,0.214,0.000,0.000,0.165,0.656,0.000,0.390,0.000,0.000,0.000,0.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,bicameral-majority,Bicameral simple majority,9000,60.000,1137,7.580,60.000,0.126,1.000,0.597,0.655,0.075,0.293,0.874,0.000,0.000,0.000,0.000,0.723,0.032,0.191,0.228,0.815,0.330,0.416,0.000,0.000,0.000,0.185,0.000,0.000,0.078,0.048,0.000,0.570,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,711,4.740,60.000,0.079,1.000,0.602,0.666,0.048,0.308,0.921,0.000,0.000,0.000,0.000,0.818,0.019,0.176,0.232,0.806,0.229,0.434,0.000,0.000,0.000,0.194,0.000,0.000,0.066,0.021,0.000,0.590,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,442,1
two-party,Two-Party System,Generated legislators sort into two broad parties.,simple-majority,Unicameral simple majority,9000,60.000,2396,15.973,60.000,0.266,1.000,0.597,0.638,0.159,0.233,0.734,0.000,0.000,0.000,0.000,0.438,0.106,0.318,0.219,0.825,0.701,0.414,0.000,0.000,0.000,0.175,0.000,0.000,0.088,0.121,0.000,0.557,0.000,0.000,0.000,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,811,5.407,60.000,0.090,1.000,0.667,0.726,0.060,0.369,0.910,0.000,0.000,0.000,0.000,0.747,0.018,0.148,0.204,0.819,0.306,0.347,0.000,0.000,0.000,0.181,0.000,0.000,0.051,0.023,0.000,0.669,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7539,50.260,60.000,0.838,1.000,0.533,0.495,0.447,0.108,0.162,0.000,0.000,0.000,0.450,0.023,0.667,0.662,0.260,0.799,0.996,0.602,0.000,0.000,0.000,0.201,0.000,0.000,0.167,0.775,0.000,0.391,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,8058,53.720,60.000,0.895,1.000,0.518,0.491,0.464,0.136,0.105,0.000,0.000,0.000,0.455,0.015,0.501,0.512,0.262,0.814,0.997,0.624,0.000,0.000,0.000,0.186,0.836,0.164,0.133,0.963,0.147,0.402,0.000,0.000,0.000,0.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,6875,45.833,60.000,0.764,1.000,0.536,0.505,0.409,0.116,0.236,0.000,0.000,0.000,0.440,0.077,0.584,0.635,0.247,0.802,0.994,0.550,0.000,0.000,0.000,0.198,0.000,0.000,0.144,0.280,0.000,0.408,0.000,0.000,0.000,0.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7499,49.993,60.000,0.833,1.000,0.533,0.489,0.444,0.108,0.167,0.000,0.000,0.000,0.446,0.024,0.662,0.659,0.260,0.799,0.997,0.618,0.000,0.000,0.000,0.201,0.000,0.000,0.124,0.953,0.138,0.411,0.000,0.000,0.000,0.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6903,46.020,54.113,0.767,0.902,0.536,0.506,0.411,0.115,0.233,0.098,0.000,0.000,0.437,0.028,0.589,0.638,0.247,0.804,0.994,0.552,0.000,0.000,0.000,0.196,0.000,0.000,0.122,0.958,0.147,0.426,0.000,0.000,0.000,0.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4198,27.987,60.000,0.466,1.000,0.556,0.615,0.259,0.153,0.534,0.000,0.000,0.000,0.353,0.097,0.266,0.464,0.178,0.824,0.976,0.297,0.000,0.000,0.000,0.176,0.000,0.000,0.098,0.261,0.000,0.525,0.000,0.000,0.000,0.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3748,24.987,60.000,0.416,1.000,0.548,0.615,0.228,0.162,0.584,0.000,0.000,0.333,0.336,0.200,0.220,0.420,0.178,0.823,0.889,0.299,0.000,0.000,0.000,0.177,0.000,0.000,0.099,0.232,0.000,0.521,0.000,0.000,0.000,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-law-registry,Default pass + law registry,9000,60.000,7793,51.953,60.000,0.866,1.000,0.549,0.488,0.476,0.133,0.134,0.000,0.000,0.000,0.396,0.018,0.860,0.619,0.261,0.790,0.997,0.608,0.000,0.000,0.000,0.210,0.000,0.000,0.170,0.798,0.000,0.390,0.543,0.545,5.098,0.860,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-law-registry-challenge,Default pass + law registry + challenge,9000,60.000,6676,44.507,60.000,0.742,1.000,0.527,0.489,0.391,0.138,0.258,0.000,0.000,0.333,0.396,0.150,0.614,0.527,0.258,0.800,0.910,0.602,0.000,0.000,0.000,0.200,0.000,0.000,0.171,0.685,0.000,0.382,0.514,0.633,5.089,0.614,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1992,13.280,13.360,0.221,0.223,0.587,0.658,0.130,0.240,0.779,0.548,0.230,0.000,0.186,0.503,0.073,0.253,0.210,0.859,0.643,0.376,0.000,0.000,0.000,0.141,0.000,0.000,0.081,0.091,0.000,0.558,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,6598,43.987,60.000,0.733,1.000,0.514,0.490,0.377,0.115,0.267,0.000,0.000,0.333,0.425,0.152,0.525,0.580,0.258,0.805,0.904,0.600,0.000,0.000,0.000,0.195,0.000,0.000,0.171,0.682,0.000,0.379,0.000,0.000,0.000,0.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1303,8.687,8.727,0.145,0.145,0.614,0.726,0.089,0.334,0.855,0.855,0.000,0.000,0.099,0.650,0.034,0.168,0.152,0.821,0.609,0.244,0.000,0.000,0.000,0.179,0.000,0.000,0.054,0.027,0.000,0.613,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3917,26.113,55.813,0.435,0.930,0.562,0.606,0.245,0.174,0.565,0.069,0.001,0.000,0.253,0.176,0.217,0.401,0.200,0.810,0.942,0.369,0.000,0.000,0.000,0.190,0.000,0.000,0.099,0.222,0.000,0.519,0.000,0.000,0.000,0.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
