caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-citizen-certificate,Default pass + citizen certificate,9000,60.000,4010,26.733,60.000,0.446,1.000,0.563,0.605,0.251,0.160,0.554,0.000,0.000,0.000,0.249,0.074,0.269,0.496,0.137,0.818,0.963,0.227,0.000,0.000,0.000,0.182,0.000,0.000,0.089,0.202,0.000,0.557,0.000,0.000,0.000,0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.327,0.502,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2221,14.807,14.867,0.247,0.248,0.584,0.659,0.144,0.248,0.753,0.752,0.000,0.000,0.189,0.485,0.080,0.255,0.116,0.825,0.862,0.186,0.000,0.000,0.000,0.175,0.000,0.000,0.067,0.063,0.000,0.565,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4285,28.567,58.013,0.476,0.967,0.558,0.582,0.266,0.156,0.524,0.033,0.000,0.000,0.284,0.153,0.252,0.422,0.139,0.807,0.925,0.238,0.000,0.000,0.000,0.193,0.000,0.000,0.100,0.264,0.000,0.509,0.000,0.000,0.000,0.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,5026,33.507,33.520,0.558,0.559,0.670,0.628,0.374,0.479,0.442,0.441,0.000,0.000,0.007,0.000,0.006,0.005,0.121,0.845,0.953,0.219,0.000,0.000,0.000,0.155,0.559,0.343,0.043,0.012,0.000,0.652,0.000,0.000,0.000,0.006,0.000,0.001,0.003,6.000,0.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-law-registry,Default pass + law registry,9000,60.000,7861,52.407,60.000,0.873,1.000,0.547,0.483,0.478,0.125,0.127,0.000,0.000,0.000,0.396,0.019,0.863,0.627,0.171,0.790,0.996,0.333,0.000,0.000,0.000,0.210,0.000,0.000,0.156,0.796,0.000,0.397,0.510,0.605,5.107,0.863,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,bicameral-majority,Bicameral simple majority,9000,60.000,1562,10.413,60.000,0.174,1.000,0.624,0.667,0.108,0.276,0.826,0.000,0.000,0.000,0.000,0.587,0.053,0.232,0.112,0.831,0.636,0.187,0.000,0.000,0.000,0.169,0.000,0.000,0.060,0.047,0.000,0.609,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,995,6.633,60.000,0.111,1.000,0.635,0.683,0.070,0.289,0.889,0.000,0.000,0.000,0.000,0.719,0.031,0.213,0.111,0.825,0.427,0.188,0.000,0.000,0.000,0.175,0.000,0.000,0.054,0.029,0.000,0.630,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,510,3
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,simple-majority,Unicameral simple majority,9000,60.000,2195,14.633,60.000,0.244,1.000,0.591,0.632,0.144,0.235,0.756,0.000,0.000,0.000,0.000,0.486,0.096,0.313,0.324,0.817,0.500,0.669,0.000,0.000,0.000,0.183,0.000,0.000,0.105,0.159,0.000,0.546,0.000,0.000,0.000,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,supermajority-60,Unicameral 60 percent passage,9000,60.000,614,4.093,60.000,0.068,1.000,0.665,0.674,0.045,0.352,0.932,0.000,0.000,0.000,0.000,0.823,0.015,0.156,0.408,0.823,0.087,0.755,0.000,0.000,0.000,0.177,0.000,0.000,0.085,0.044,0.000,0.627,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass,Default pass unless 2/3 block,9000,60.000,7509,50.060,60.000,0.834,1.000,0.526,0.499,0.439,0.108,0.166,0.000,0.000,0.000,0.466,0.030,0.659,0.653,0.321,0.799,0.984,0.803,0.000,0.000,0.000,0.201,0.000,0.000,0.179,0.790,0.000,0.385,0.000,0.000,0.000,0.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,9000,60.000,3617,24.113,28.000,0.402,0.467,0.531,0.556,0.213,0.127,0.598,0.533,0.000,0.000,0.442,0.412,0.285,0.587,0.273,0.808,0.644,0.604,0.000,0.000,0.000,0.192,0.000,0.000,0.141,0.276,0.000,0.443,0.000,0.000,0.000,0.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-random-agenda-lottery,Default pass + random agenda lottery,9000,60.000,3135,20.900,25.000,0.348,0.417,0.525,0.498,0.183,0.111,0.652,0.583,0.000,0.000,0.472,0.596,0.270,0.636,0.316,0.797,0.433,0.808,0.000,0.000,0.000,0.203,0.000,0.000,0.180,0.328,0.000,0.383,0.000,0.000,0.000,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-quadratic-attention,Default pass + quadratic attention budget,9000,60.000,4008,26.720,34.007,0.445,0.567,0.531,0.588,0.237,0.166,0.555,0.433,0.000,0.000,0.433,0.267,0.200,0.352,0.225,0.816,0.873,0.468,0.000,0.000,0.000,0.184,0.000,0.000,0.112,0.199,0.000,0.478,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.545,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-public-objection,Default pass + public objection window,9000,60.000,3838,25.587,60.000,0.426,1.000,0.547,0.603,0.233,0.175,0.574,0.000,0.000,0.000,0.288,0.218,0.205,0.384,0.263,0.805,0.847,0.548,0.000,0.000,0.000,0.195,0.000,0.000,0.110,0.232,0.000,0.504,0.000,0.000,0.000,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.672,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-repeal-window,Default pass + public repeal window,9000,60.000,4584,30.560,60.000,0.509,1.000,0.536,0.583,0.273,0.159,0.491,0.000,0.000,0.000,0.384,0.147,0.268,0.422,0.263,0.809,0.919,0.554,0.000,0.000,0.000,0.191,0.000,0.000,0.120,0.298,0.000,0.480,0.000,0.000,0.000,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.518,0.550,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6279,41.860,50.360,0.698,0.839,0.527,0.514,0.368,0.114,0.302,0.161,0.000,0.000,0.459,0.137,0.533,0.632,0.299,0.803,0.869,0.707,0.000,0.000,0.000,0.197,0.000,0.000,0.167,0.598,0.000,0.400,0.000,0.000,0.000,0.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5210,34.733,60.000,0.579,1.000,0.514,0.520,0.298,0.134,0.421,0.000,0.000,0.500,0.401,0.255,0.372,0.519,0.306,0.809,0.775,0.731,0.000,0.000,0.000,0.191,0.000,0.000,0.167,0.501,0.000,0.400,0.000,0.000,0.000,0.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1817,12.113,12.180,0.202,0.203,0.580,0.644,0.117,0.228,0.798,0.538,0.259,0.000,0.234,0.542,0.069,0.260,0.316,0.851,0.410,0.624,0.000,0.000,0.000,0.149,0.000,0.000,0.102,0.120,0.000,0.545,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-public-interest-screen,Default pass + public-interest screen,9000,60.000,5977,39.847,48.733,0.664,0.812,0.523,0.539,0.348,0.117,0.336,0.188,0.000,0.000,0.477,0.104,0.510,0.633,0.216,0.802,0.918,0.411,0.000,0.000,0.000,0.198,0.000,0.000,0.145,0.417,0.000,0.419,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-citizen-certificate,Default pass + citizen certificate,9000,60.000,3910,26.067,60.000,0.434,1.000,0.550,0.626,0.239,0.167,0.566,0.000,0.000,0.000,0.284,0.091,0.248,0.471,0.268,0.808,0.918,0.537,0.000,0.000,0.000,0.192,0.000,0.000,0.107,0.254,0.000,0.550,0.000,0.000,0.000,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.328,0.497,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2034,13.560,13.787,0.226,0.230,0.553,0.706,0.125,0.261,0.774,0.770,0.000,0.000,0.317,0.499,0.067,0.231,0.168,0.809,0.780,0.277,0.000,0.000,0.000,0.191,0.000,0.000,0.069,0.056,0.000,0.563,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3811,25.407,53.820,0.423,0.897,0.547,0.616,0.232,0.174,0.577,0.101,0.002,0.000,0.298,0.195,0.208,0.394,0.245,0.806,0.845,0.483,0.000,0.000,0.000,0.194,0.000,0.000,0.107,0.230,0.000,0.514,0.000,0.000,0.000,0.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,4882,32.547,32.553,0.542,0.543,0.630,0.647,0.342,0.472,0.458,0.457,0.000,0.000,0.089,0.002,0.006,0.005,0.244,0.804,0.922,0.475,0.000,0.000,0.000,0.196,0.543,0.315,0.049,0.027,0.000,0.637,0.000,0.000,0.000,0.006,0.000,0.001,0.003,6.000,0.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,default-pass-law-registry,Default pass + law registry,9000,60.000,7769,51.793,60.000,0.863,1.000,0.544,0.493,0.469,0.134,0.137,0.000,0.000,0.000,0.405,0.021,0.836,0.602,0.319,0.790,0.981,0.799,0.000,0.000,0.000,0.210,0.000,0.000,0.182,0.821,0.000,0.384,0.571,0.519,5.083,0.836,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,bicameral-majority,Bicameral simple majority,9000,60.000,1412,9.413,60.000,0.157,1.000,0.615,0.649,0.097,0.273,0.843,0.000,0.000,0.000,0.000,0.641,0.048,0.229,0.346,0.820,0.291,0.680,0.000,0.000,0.000,0.180,0.000,0.000,0.095,0.095,0.000,0.576,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-lobbying,High Lobbying Pressure,Lobby pressure is strong.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,916,6.107,60.000,0.102,1.000,0.626,0.661,0.064,0.290,0.898,0.000,0.000,0.000,0.000,0.760,0.030,0.222,0.347,0.820,0.186,0.664,0.000,0.000,0.000,0.180,0.000,0.000,0.090,0.061,0.000,0.595,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,436,4
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,simple-majority,Unicameral simple majority,9000,60.000,2112,14.080,60.000,0.235,1.000,0.572,0.618,0.134,0.239,0.765,0.000,0.000,0.000,0.000,0.554,0.084,0.282,0.233,0.809,0.556,0.442,0.000,0.000,0.000,0.191,0.000,0.000,0.091,0.091,0.000,0.523,0.000,0.000,0.000,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,supermajority-60,Unicameral 60 percent passage,9000,60.000,425,2.833,60.000,0.047,1.000,0.641,0.678,0.030,0.388,0.953,0.000,0.000,0.000,0.000,0.878,0.008,0.120,0.251,0.821,0.114,0.456,0.000,0.000,0.000,0.179,0.000,0.000,0.061,0.016,0.000,0.626,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass,Default pass unless 2/3 block,9000,60.000,7802,52.013,60.000,0.867,1.000,0.527,0.482,0.457,0.105,0.133,0.000,0.000,0.000,0.457,0.035,0.681,0.654,0.259,0.783,0.994,0.599,0.000,0.000,0.000,0.217,0.000,0.000,0.171,0.782,0.000,0.378,0.000,0.000,0.000,0.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,9000,60.000,3736,24.907,28.000,0.415,0.467,0.530,0.534,0.220,0.117,0.585,0.533,0.000,0.000,0.435,0.417,0.307,0.614,0.225,0.795,0.651,0.464,0.000,0.000,0.000,0.205,0.000,0.000,0.139,0.301,0.000,0.432,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-random-agenda-lottery,Default pass + random agenda lottery,9000,60.000,3239,21.593,25.000,0.360,0.417,0.524,0.484,0.189,0.104,0.640,0.583,0.000,0.000,0.467,0.605,0.277,0.638,0.258,0.780,0.434,0.597,0.000,0.000,0.000,0.220,0.000,0.000,0.171,0.323,0.000,0.378,0.000,0.000,0.000,0.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-quadratic-attention,Default pass + quadratic attention budget,9000,60.000,4339,28.927,35.207,0.482,0.587,0.530,0.550,0.255,0.157,0.518,0.413,0.000,0.000,0.423,0.275,0.216,0.348,0.210,0.796,0.873,0.427,0.000,0.000,0.000,0.204,0.000,0.000,0.117,0.228,0.000,0.453,0.000,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-public-objection,Default pass + public objection window,9000,60.000,4055,27.033,60.000,0.451,1.000,0.539,0.574,0.243,0.169,0.549,0.000,0.000,0.000,0.293,0.241,0.215,0.385,0.215,0.790,0.895,0.421,0.000,0.000,0.000,0.210,0.000,0.000,0.107,0.213,0.000,0.483,0.000,0.000,0.000,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.651,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-repeal-window,Default pass + public repeal window,9000,60.000,4885,32.567,60.000,0.543,1.000,0.532,0.554,0.289,0.151,0.457,0.000,0.000,0.000,0.391,0.154,0.288,0.430,0.221,0.792,0.948,0.444,0.000,0.000,0.000,0.208,0.000,0.000,0.120,0.295,0.000,0.459,0.000,0.000,0.000,0.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.502,0.592,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6750,45.000,51.620,0.750,0.860,0.527,0.490,0.395,0.109,0.250,0.140,0.000,0.000,0.449,0.138,0.574,0.635,0.250,0.786,0.896,0.563,0.000,0.000,0.000,0.214,0.000,0.000,0.165,0.636,0.000,0.387,0.000,0.000,0.000,0.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5138,34.253,60.000,0.571,1.000,0.523,0.506,0.298,0.133,0.429,0.000,0.000,0.500,0.376,0.297,0.363,0.519,0.249,0.793,0.807,0.567,0.000,0.000,0.000,0.207,0.000,0.000,0.157,0.454,0.000,0.397,0.000,0.000,0.000,0.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1801,12.007,12.073,0.200,0.201,0.560,0.637,0.112,0.230,0.800,0.544,0.255,0.000,0.258,0.579,0.068,0.256,0.213,0.849,0.549,0.388,0.000,0.000,0.000,0.151,0.000,0.000,0.084,0.077,0.000,0.537,0.000,0.000,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-public-interest-screen,Default pass + public-interest screen,9000,60.000,7063,47.087,54.293,0.785,0.905,0.527,0.498,0.413,0.106,0.215,0.095,0.000,0.000,0.453,0.069,0.611,0.649,0.220,0.786,0.903,0.441,0.000,0.000,0.000,0.214,0.000,0.000,0.159,0.622,0.000,0.392,0.000,0.000,0.000,0.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-citizen-certificate,Default pass + citizen certificate,9000,60.000,4112,27.413,60.000,0.457,1.000,0.547,0.596,0.250,0.160,0.543,0.000,0.000,0.000,0.272,0.084,0.267,0.484,0.222,0.802,0.947,0.426,0.000,0.000,0.000,0.198,0.000,0.000,0.104,0.232,0.000,0.530,0.000,0.000,0.000,0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.324,0.494,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1475,9.833,9.847,0.164,0.164,0.561,0.692,0.092,0.293,0.836,0.836,0.000,0.000,0.208,0.646,0.040,0.175,0.146,0.804,0.656,0.236,0.000,0.000,0.000,0.196,0.000,0.000,0.064,0.040,0.000,0.561,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3946,26.307,56.080,0.438,0.935,0.543,0.590,0.238,0.169,0.562,0.065,0.000,0.000,0.284,0.213,0.213,0.392,0.201,0.790,0.912,0.379,0.000,0.000,0.000,0.210,0.000,0.000,0.105,0.217,0.000,0.496,0.000,0.000,0.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,60.000,4883,32.553,32.553,0.543,0.543,0.610,0.632,0.331,0.477,0.457,0.457,0.000,0.000,0.041,0.002,0.005,0.005,0.196,0.790,0.932,0.369,0.000,0.000,0.000,0.210,0.543,0.324,0.044,0.014,0.000,0.632,0.000,0.000,0.000,0.005,0.000,0.001,0.003,6.000,0.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,default-pass-law-registry,Default pass + law registry,9000,60.000,8087,53.913,60.000,0.899,1.000,0.543,0.477,0.488,0.130,0.101,0.000,0.000,0.000,0.404,0.025,0.849,0.596,0.260,0.774,0.994,0.605,0.000,0.000,0.000,0.226,0.000,0.000,0.175,0.837,0.000,0.376,0.554,0.550,5.094,0.849,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,bicameral-majority,Bicameral simple majority,9000,60.000,1168,7.787,60.000,0.130,1.000,0.598,0.652,0.078,0.302,0.870,0.000,0.000,0.000,0.000,0.715,0.033,0.183,0.227,0.817,0.346,0.416,0.000,0.000,0.000,0.183,0.000,0.000,0.074,0.046,0.000,0.569,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
weak-constituency,Weak Constituency Pressure,Members are less responsive to public support.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,723,4.820,60.000,0.080,1.000,0.603,0.655,0.048,0.299,0.920,0.000,0.000,0.000,0.000,0.814,0.021,0.195,0.235,0.813,0.197,0.427,0.000,0.000,0.000,0.187,0.000,0.000,0.072,0.024,0.000,0.583,0.000,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,478,2
two-party,Two-Party System,Generated legislators sort into two broad parties.,simple-majority,Unicameral simple majority,9000,60.000,2425,16.167,60.000,0.269,1.000,0.595,0.635,0.160,0.236,0.731,0.000,0.000,0.000,0.000,0.435,0.107,0.316,0.214,0.829,0.713,0.401,0.000,0.000,0.000,0.171,0.000,0.000,0.089,0.128,0.000,0.554,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,supermajority-60,Unicameral 60 percent passage,9000,60.000,782,5.213,60.000,0.087,1.000,0.664,0.717,0.058,0.361,0.913,0.000,0.000,0.000,0.000,0.755,0.019,0.154,0.199,0.829,0.281,0.338,0.000,0.000,0.000,0.171,0.000,0.000,0.052,0.028,0.000,0.662,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass,Default pass unless 2/3 block,9000,60.000,7592,50.613,60.000,0.844,1.000,0.532,0.491,0.449,0.109,0.156,0.000,0.000,0.000,0.458,0.024,0.662,0.649,0.257,0.801,0.993,0.589,0.000,0.000,0.000,0.199,0.000,0.000,0.168,0.760,0.000,0.391,0.000,0.000,0.000,0.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
two-party,Two-Party System,Generated legislators sort into two broad parties.,default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,9000,60.000,3655,24.367,28.000,0.406,0.467,0.539,0.541,0.219,0.124,0.594,0.533,0.000,0.000,0.421,0.415,0.294,0.596,0.230,0.811,0.635,0.473,0.000,0.000,0.000,0.189,0.000,0.000,0.138,0.308,0.000,0.443,0.000,0.000,0.000,0.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
