seed,adversaryId,attackFamily,caseKey,baselineScenario,attackedScenario,mechanismFamily,portfolioKey,componentAdversaries,componentCount,budgetUnit,budgetValue,informationLevel,runs,legislators,baseBillsPerRun,traceRows,attackSuccessCount,mixedFailureCount,anySameBudgetSingleFailureCount,mixedDominatesStrongestSingleCount,positiveInteractionCount,superadditiveCount,recoveryCorrectionAttemptCount,recoveryCorrectionFailureCount,attackSuccessRate,mixedFailureRate,anySameBudgetSingleFailureRate,mixedDominatesStrongestSingleRate,meanMixedDegradation,medianMixedDegradation,worstMixedDegradation,meanStrongestSingleDegradation,medianStrongestSingleDegradation,worstStrongestSingleDegradation,meanInteractionDegradation,medianInteractionDegradation,worstInteractionDegradation,positiveInteractionRate,meanSuperadditiveLoss,medianSuperadditiveLoss,worstSuperadditiveLoss,superadditiveRate,recoveryCorrectionAttemptRate,recoveryCorrectionFailureRate,meanAdministrativeBurdenAdded,worstAdministrativeBurdenAdded,meanStrongestSingleAdministrativeBurdenAdded,meanQueueOverflowAdded,worstQueueOverflowAdded,meanAttackerResourceSpend,recoveryStatus,traceArtifact,claimBoundary
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,4,high,5,101,60,300,2,5,13,2,2,2,203,5,0.006667,0.016667,0.043333,0.006667,0.003664,0.000000,0.535448,0.006520,0.000000,0.383835,-0.002856,0.000000,0.535448,0.006667,0.000785,0.000000,0.162459,0.006667,0.676667,0.016667,0.137650,0.475000,0.190170,0.000000,0.000000,4.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,8,high,5,101,60,300,4,18,92,4,4,5,299,18,0.013333,0.060000,0.306667,0.013333,0.009998,0.000000,0.401248,0.148944,0.000000,0.658131,-0.138946,0.000000,0.374877,0.013333,0.002295,0.000000,0.401248,0.016667,0.996667,0.060000,0.382633,0.595000,0.200933,0.000000,0.000000,8.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,12,high,5,101,60,300,0,14,93,1,1,1,300,14,0.000000,0.046667,0.310000,0.003333,0.008059,0.000000,0.535448,0.148733,0.000000,0.686354,-0.140674,0.000000,0.011008,0.003333,-0.138115,0.000000,0.011008,0.003333,1.000000,0.046667,0.494983,0.715000,0.299343,0.000000,0.000000,12.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,medium,5,101,60,300,0,154,198,0,0,3,300,154,0.000000,0.513333,0.660000,0.000000,0.277290,0.351957,0.719347,0.353108,0.491590,0.719347,-0.075818,0.000000,0.000000,0.000000,-0.052408,0.000000,0.519909,0.010000,1.000000,0.513333,5.966447,9.707228,4.998998,25.299509,61.987904,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,8,medium,5,101,60,300,0,176,210,0,0,1,300,176,0.000000,0.586667,0.700000,0.000000,0.314923,0.435997,0.719347,0.373911,0.502011,0.719347,-0.058987,0.000000,0.000000,0.000000,-0.142421,0.000000,0.594305,0.003333,1.000000,0.586667,12.120782,20.551760,9.658779,71.048591,153.449263,8.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,12,medium,5,101,60,300,3,179,200,3,3,8,300,179,0.010000,0.596667,0.666667,0.010000,0.322079,0.452473,0.719347,0.356594,0.495413,0.719347,-0.034515,0.000000,0.674785,0.010000,-0.224662,0.000000,0.674785,0.026667,1.000000,0.596667,18.505901,31.610090,12.172065,118.772291,247.763384,12.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,high,5,101,60,300,0,155,202,0,0,2,300,155,0.000000,0.516667,0.673333,0.000000,0.279266,0.359791,0.719347,0.362025,0.502179,0.719347,-0.082759,0.000000,0.000000,0.000000,-0.051265,0.000000,0.519909,0.006667,1.000000,0.516667,7.472516,12.352602,5.812395,36.457995,84.620643,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,8,high,5,101,60,300,2,172,196,2,2,3,300,172,0.006667,0.573333,0.653333,0.006667,0.310446,0.432595,0.719347,0.352508,0.495413,0.719347,-0.042062,0.000000,0.546214,0.006667,-0.175141,0.000000,0.626850,0.010000,1.000000,0.573333,14.357251,24.452122,9.333253,87.840972,186.756161,8.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260453,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,12,high,5,101,60,300,2,178,201,2,2,4,300,178,0.006667,0.593333,0.670000,0.006667,0.316095,0.429732,0.719347,0.354781,0.483470,0.719347,-0.038687,0.000000,0.678748,0.006667,-0.269171,0.000000,0.678748,0.013333,1.000000,0.593333,21.495785,36.716521,15.060254,141.265993,292.223703,12.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,4,medium,5,101,60,300,15,207,212,40,40,213,0,0,0.050000,0.690000,0.706667,0.133333,0.036067,0.032259,0.310377,0.046034,0.053133,0.287409,-0.009967,-0.018188,0.084826,0.133333,0.016038,0.018976,0.200941,0.710000,0.000000,0.000000,0.020020,0.026000,0.030160,0.000000,0.000000,4.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,8,medium,5,101,60,300,17,146,144,43,43,100,0,0,0.056667,0.486667,0.480000,0.143333,0.065692,0.017502,0.324324,0.070503,0.011429,0.435778,-0.004811,0.000000,0.244307,0.143333,0.012786,0.000000,0.289101,0.333333,0.000000,0.000000,0.023400,0.052000,0.019067,0.000000,0.000000,8.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,12,medium,5,101,60,300,3,110,132,18,18,22,0,0,0.010000,0.366667,0.440000,0.060000,0.048901,0.000000,0.344414,0.067227,0.000000,0.447991,-0.018326,0.000000,0.290333,0.060000,-0.022619,0.000000,0.222685,0.073333,0.000000,0.000000,0.031200,0.078000,0.020800,0.000000,0.000000,12.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,4,high,5,101,60,300,25,191,182,48,48,194,0,0,0.083333,0.636667,0.606667,0.160000,0.030580,0.032259,0.363137,0.043197,0.052977,0.346258,-0.012618,-0.006626,0.101700,0.160000,0.011878,0.018870,0.145342,0.646667,0.000000,0.000000,0.019067,0.026000,0.023573,0.000000,0.000000,4.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,8,high,5,101,60,300,8,114,129,30,30,74,0,0,0.026667,0.380000,0.430000,0.100000,0.050973,0.000000,0.317003,0.061919,0.002306,0.337855,-0.010947,0.000000,0.276569,0.100000,0.006434,0.000000,0.282254,0.246667,0.000000,0.000000,0.023227,0.052000,0.019067,0.000000,0.000000,8.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,selection-amendment-benign,selection-amendment-a9-mixed,selection_amendment_pairwise_majority,clone-decoy-poison-pill,A1+A2,2,joint_attack_units,12,high,5,101,60,300,5,101,112,18,18,22,0,0,0.016667,0.336667,0.373333,0.060000,0.048155,0.000000,0.499525,0.053542,0.000000,0.410794,-0.005387,0.000000,0.334875,0.060000,-0.019462,0.000000,0.290340,0.073333,0.000000,0.000000,0.031200,0.078000,0.017680,0.000000,0.000000,12.000000,not_modeled_for_selection_amendment,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,4,medium,5,101,60,300,4,6,3,4,4,1,188,6,0.013333,0.020000,0.010000,0.013333,0.007509,0.000000,0.607131,0.001242,0.000000,0.112202,0.006266,0.000000,0.607131,0.013333,0.001875,0.000000,0.562569,0.003333,0.626667,0.020000,0.142200,0.475000,0.147137,0.000000,0.000000,4.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,8,medium,5,101,60,300,2,7,84,2,2,4,269,6,0.006667,0.023333,0.280000,0.006667,0.001931,0.000000,0.112202,0.132634,0.000000,0.727395,-0.130702,0.000000,0.069175,0.006667,-0.000490,0.000000,0.069175,0.013333,0.896667,0.020000,0.341250,0.595000,0.207033,0.000000,0.000000,8.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,12,medium,5,101,60,300,4,15,89,4,4,4,300,15,0.013333,0.050000,0.296667,0.013333,0.008500,0.000000,0.377705,0.145871,0.000000,0.643831,-0.137370,0.000000,0.349450,0.013333,-0.135322,0.000000,0.349450,0.013333,1.000000,0.050000,0.504650,0.715000,0.305103,0.000000,0.000000,12.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,4,high,5,101,60,300,2,6,14,2,2,1,205,5,0.006667,0.020000,0.046667,0.006667,0.003367,0.000000,0.535448,0.007609,0.000000,0.349450,-0.004242,0.000000,0.535448,0.006667,-0.000205,0.000000,0.035129,0.003333,0.683333,0.016667,0.156033,0.475000,0.200397,0.000000,0.000000,4.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,8,high,5,101,60,300,5,17,85,5,5,5,298,17,0.016667,0.056667,0.283333,0.016667,0.008541,0.000000,0.349450,0.136100,0.000000,0.792261,-0.127559,0.000000,0.349450,0.016667,0.003081,0.000000,0.349450,0.016667,0.993333,0.056667,0.401150,0.595000,0.208667,0.000000,0.000000,8.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,public-input-harm-benign,public-input-harm-a9-mixed,public_input_harm_review_majority,astroturf-harm-claims,A3+A4,2,joint_attack_units,12,high,5,101,60,300,1,11,83,1,1,1,300,11,0.003333,0.036667,0.276667,0.003333,0.005299,0.000000,0.535448,0.134443,0.000000,0.792261,-0.129145,0.000000,0.188352,0.003333,-0.125652,0.000000,0.188352,0.003333,1.000000,0.036667,0.502633,0.715000,0.305230,0.000000,0.000000,12.000000,same_case_review_only,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,medium,5,101,60,300,0,150,184,0,0,1,300,150,0.000000,0.500000,0.613333,0.000000,0.260848,0.100295,0.689511,0.320833,0.440613,0.689511,-0.059985,0.000000,0.000000,0.000000,-0.041017,0.000000,0.526079,0.003333,1.000000,0.500000,5.962669,9.711108,6.188964,25.269502,61.481061,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,8,medium,5,101,60,300,0,192,212,0,0,0,300,192,0.000000,0.640000,0.706667,0.000000,0.333295,0.458915,0.689511,0.369635,0.483514,0.689511,-0.036340,0.000000,0.000000,0.000000,-0.136114,0.000000,0.000000,0.000000,1.000000,0.640000,12.118532,20.430428,13.357208,71.016919,152.856549,8.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,12,medium,5,101,60,300,1,183,202,1,1,2,300,183,0.003333,0.610000,0.673333,0.003333,0.320748,0.442130,0.689511,0.354848,0.483664,0.689511,-0.034100,0.000000,0.483404,0.003333,-0.196808,0.000000,0.497040,0.006667,1.000000,0.610000,18.499375,31.475893,19.074192,118.739437,247.231020,12.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,4,high,5,101,60,300,1,165,195,1,1,1,300,165,0.003333,0.550000,0.650000,0.003333,0.285647,0.382217,0.689511,0.339222,0.457165,0.689511,-0.053575,0.000000,0.555692,0.003333,-0.051687,0.000000,0.555692,0.003333,1.000000,0.550000,7.474568,12.354433,7.291788,36.456736,84.091810,4.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
20260454,A9,mixed_adversary_portfolio,mixed-adversary-portfolio,portfolio-capacity-benign,portfolio-capacity-a9-mixed,portfolio_capacity_capture_signal,flood-camouflage-support-distortion,A5+A6+A8,3,joint_attack_units,8,high,5,101,60,300,3,184,199,3,3,3,300,184,0.010000,0.613333,0.663333,0.010000,0.322684,0.449169,0.689511,0.349787,0.476926,0.689511,-0.027103,0.000000,0.588397,0.010000,-0.152382,0.000000,0.588397,0.010000,1.000000,0.613333,14.363610,24.324098,15.186104,87.849986,186.208239,8.000000,capacity_recovered_outcomes_not_replayed,reports/adversarial-failure-traces-a9.jsonl,"A9 executable pilot only. Each row pairs the same generated world, target bill, status quo, and vote-random seed across a no-attack baseline, a fixed-total-budget mixed portfolio, full-budget single-attack controls, and single-action controls at the mixed allocation. The three portfolios implement the combinations specified in the experiment plan: A1+A2, A3+A4, and A5+A6+A8. Interaction coefficients, resource conversion, review capacity, and recovery behavior are synthetic stress assumptions, not empirical coordination rates, not a general mechanism ranking, and not evidence for real-world institutional adoption."
