caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,4800,60.000,1943,24.288,28.000,0.405,0.467,0.528,0.548,0.214,0.124,0.595,0.533,0.000,0.000,0.457,0.409,0.299,0.610,0.221,0.809,0.690,0.452,0.000,0.000,0.000,0.191,0.000,0.000,0.135,0.293,0.000,0.447,0.000,0.000,0.000,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.109,0.222,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-public-objection,Default pass + public objection window,4800,60.000,2030,25.375,60.000,0.423,1.000,0.541,0.597,0.229,0.171,0.577,0.000,0.000,0.000,0.310,0.217,0.205,0.380,0.200,0.798,0.913,0.382,0.000,0.000,0.000,0.202,0.000,0.000,0.099,0.208,0.000,0.510,0.000,0.000,0.000,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.253,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",bicameral-majority,Bicameral simple majority,4800,60.000,609,7.613,60.000,0.127,1.000,0.609,0.695,0.077,0.292,0.873,0.000,0.000,0.000,0.000,0.672,0.035,0.206,0.199,0.806,0.407,0.354,0.000,0.000,0.000,0.194,0.000,0.000,0.063,0.039,0.000,0.620,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.088,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",presidential-veto,Bicameral majority + presidential veto,4800,60.000,389,4.863,60.000,0.081,1.000,0.606,0.696,0.049,0.296,0.919,0.000,0.000,0.000,0.000,0.784,0.023,0.218,0.204,0.799,0.247,0.366,0.000,0.000,0.000,0.201,0.000,0.000,0.058,0.020,0.000,0.627,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.056,235,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,4800,60.000,1619,20.238,60.000,0.337,1.000,0.613,0.618,0.207,0.220,0.663,0.000,0.000,0.000,0.000,0.338,0.146,0.352,0.193,0.836,0.858,0.364,0.000,0.000,0.000,0.164,0.000,0.000,0.088,0.163,0.000,0.553,0.000,0.000,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.208,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,4800,60.000,635,7.938,60.000,0.132,1.000,0.682,0.701,0.090,0.340,0.868,0.000,0.000,0.000,0.000,0.660,0.032,0.179,0.171,0.845,0.458,0.290,0.000,0.000,0.000,0.155,0.000,0.000,0.052,0.035,0.000,0.653,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.093,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,4800,60.000,4105,51.313,60.000,0.855,1.000,0.546,0.492,0.467,0.111,0.145,0.000,0.000,0.000,0.418,0.015,0.662,0.646,0.235,0.807,0.994,0.518,0.000,0.000,0.000,0.193,0.000,0.000,0.160,0.753,0.000,0.402,0.000,0.000,0.000,0.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.421,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-constituent-public-will,Default pass + constituent public will,4800,60.000,4095,51.188,60.000,0.853,1.000,0.539,0.491,0.460,0.112,0.147,0.000,0.000,0.000,0.428,0.000,0.657,0.645,0.234,0.885,1.000,0.509,0.000,0.000,0.000,0.115,0.000,0.000,0.151,0.741,0.000,0.389,0.000,0.000,0.000,0.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.282,0.432,0.000,0.000,0.000,0.000,0.000,0.083,0.419,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,4800,60.000,1980,24.750,60.000,0.413,1.000,0.578,0.620,0.238,0.189,0.588,0.000,0.000,0.000,0.185,0.008,0.214,0.426,0.186,0.872,0.991,0.328,0.000,0.000,0.000,0.128,0.000,0.000,0.102,0.171,0.000,0.520,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.288,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.280,0.402,0.000,0.000,0.000,0.000,0.000,0.083,0.256,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-proposal-bonds,Default pass + proposal bonds,4800,60.000,4099,51.238,59.925,0.854,0.999,0.546,0.492,0.467,0.110,0.146,0.001,0.000,0.000,0.420,0.008,0.663,0.650,0.235,0.806,0.997,0.516,0.000,0.000,0.000,0.194,0.000,0.000,0.161,0.765,0.000,0.402,0.000,0.000,0.000,0.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.494,0.000,0.083,0.420,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-proposal-bonds-challenge,Default pass + proposal bonds + challenge,4800,60.000,2909,36.363,59.950,0.606,0.999,0.547,0.517,0.332,0.141,0.394,0.001,0.000,0.500,0.317,0.205,0.380,0.511,0.225,0.820,0.893,0.487,0.000,0.000,0.000,0.180,0.000,0.000,0.148,0.519,0.000,0.426,0.000,0.000,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.354,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.475,0.000,0.083,0.313,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cross-bloc-credit-discount,Default pass + cross-bloc credit discount,4800,60.000,1472,18.400,18.450,0.307,0.308,0.620,0.656,0.190,0.244,0.693,0.693,0.000,0.000,0.118,0.330,0.114,0.302,0.159,0.818,0.913,0.275,0.000,0.000,0.000,0.182,0.000,0.000,0.057,0.101,0.000,0.613,0.000,0.000,0.000,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.280,7.653,0.000,0.000,0.137,0.201,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-affected-sponsor-gate,Default pass + affected-group sponsor gate,4800,60.000,1038,12.975,12.988,0.216,0.216,0.643,0.699,0.139,0.266,0.784,0.784,0.000,0.000,0.076,0.438,0.078,0.289,0.133,0.810,0.843,0.222,0.000,0.000,0.000,0.190,0.000,0.000,0.032,0.044,0.000,0.673,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.257,6.362,0.000,0.000,0.163,0.151,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-multiround-mediation,Default pass + multi-round mediation,4800,60.000,4694,58.675,60.000,0.978,1.000,0.553,0.444,0.541,0.203,0.022,0.000,0.000,0.000,0.320,0.009,0.401,0.367,0.240,0.826,0.997,0.611,0.000,0.000,0.000,0.174,0.708,0.266,0.117,1.000,0.223,0.432,0.000,0.000,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.434,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,4800,60.000,3664,45.800,60.000,0.763,1.000,0.573,0.462,0.437,0.225,0.237,0.000,0.000,0.482,0.171,0.173,0.291,0.346,0.242,0.843,0.872,0.598,0.000,0.000,0.000,0.157,0.703,0.264,0.112,0.622,0.221,0.455,0.000,0.000,0.000,0.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.327,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.353,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,4800,60.000,2710,33.875,33.875,0.565,0.565,0.714,0.632,0.403,0.538,0.435,0.435,0.000,0.000,0.002,0.002,0.005,0.005,0.182,0.880,0.968,0.344,0.000,0.000,0.000,0.120,0.565,0.333,0.045,0.013,0.000,0.661,0.000,0.000,0.000,0.005,0.000,0.001,0.003,6.000,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.357,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-alternatives-strategic,Default pass + strategic policy tournament,4800,60.000,2710,33.875,33.875,0.565,0.565,0.715,0.632,0.403,0.538,0.435,0.435,0.000,0.000,0.003,0.002,0.005,0.005,0.182,0.880,0.968,0.344,0.000,0.000,0.000,0.120,0.565,0.333,0.045,0.013,0.000,0.661,0.000,0.000,0.000,0.005,0.000,0.001,0.003,10.000,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.105,0.357,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,4800,60.000,2884,36.050,60.000,0.601,1.000,0.547,0.516,0.328,0.142,0.399,0.000,0.000,0.500,0.329,0.208,0.374,0.509,0.224,0.820,0.896,0.484,0.000,0.000,0.000,0.180,0.000,0.000,0.148,0.504,0.000,0.426,0.000,0.000,0.000,0.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.356,0.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.310,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-proportional,Default pass + proportional party challenge vouchers,4800,60.000,2986,37.325,60.000,0.622,1.000,0.545,0.511,0.339,0.136,0.378,0.000,0.000,0.500,0.326,0.200,0.396,0.518,0.228,0.818,0.887,0.499,0.000,0.000,0.000,0.182,0.000,0.000,0.151,0.531,0.000,0.420,0.000,0.000,0.000,0.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.318,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-minority-bonus,Default pass + minority-bonus challenge vouchers,4800,60.000,2614,32.675,60.000,0.545,1.000,0.555,0.530,0.302,0.153,0.455,0.000,0.000,0.564,0.290,0.245,0.323,0.484,0.219,0.823,0.890,0.462,0.000,0.000,0.000,0.177,0.000,0.000,0.139,0.413,0.000,0.442,0.000,0.000,0.000,0.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.298,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.289,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-supermajority,Default pass + challenge to 60 percent vote,4800,60.000,2552,31.900,60.000,0.532,1.000,0.542,0.507,0.288,0.142,0.468,0.000,0.000,0.500,0.380,0.340,0.339,0.521,0.228,0.821,0.745,0.500,0.000,0.000,0.000,0.179,0.000,0.000,0.155,0.469,0.000,0.413,0.000,0.000,0.000,0.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.371,0.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.270,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-committee,Default pass + challenge to committee review,4800,60.000,2751,34.388,37.025,0.573,0.617,0.545,0.516,0.312,0.142,0.427,0.000,0.383,0.500,0.357,0.255,0.362,0.515,0.224,0.823,0.858,0.484,0.000,0.000,0.000,0.177,0.000,0.000,0.150,0.499,0.000,0.423,0.000,0.000,0.000,0.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.365,0.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.295,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-info-active,Default pass + challenge to info + active vote,4800,60.000,2909,36.363,60.000,0.606,1.000,0.546,0.519,0.331,0.143,0.394,0.000,0.000,0.500,0.322,0.155,0.374,0.503,0.224,0.829,0.936,0.481,0.000,0.000,0.000,0.171,0.000,0.000,0.150,0.506,0.000,0.420,0.000,0.000,0.000,0.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.356,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.315,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,4800,60.000,2176,27.200,55.438,0.453,0.924,0.587,0.594,0.266,0.179,0.547,0.076,0.000,0.000,0.166,0.169,0.222,0.394,0.188,0.822,0.922,0.356,0.000,0.000,0.000,0.178,0.000,0.000,0.100,0.261,0.000,0.525,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.614,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.269,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track-lenient,Default pass + adaptive tracks lenient,4800,60.000,2829,35.363,59.375,0.589,0.990,0.568,0.561,0.334,0.150,0.411,0.010,0.000,0.000,0.286,0.067,0.334,0.460,0.198,0.821,0.986,0.382,0.000,0.000,0.000,0.179,0.000,0.000,0.117,0.375,0.000,0.485,0.000,0.000,0.000,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.546,0.444,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.330,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,4800,60.000,1628,20.350,44.325,0.339,0.739,0.612,0.622,0.208,0.216,0.661,0.250,0.011,0.000,0.026,0.318,0.142,0.336,0.183,0.833,0.835,0.338,0.000,0.000,0.000,0.167,0.000,0.000,0.085,0.148,0.000,0.560,0.000,0.000,0.000,0.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.639,0.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.211,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track-citizen-high-risk,Default pass + adaptive tracks + citizen high-risk,4800,60.000,2167,27.088,60.000,0.451,1.000,0.588,0.593,0.265,0.179,0.549,0.000,0.000,0.000,0.169,0.176,0.223,0.398,0.188,0.823,0.919,0.356,0.000,0.000,0.000,0.177,0.000,0.000,0.098,0.244,0.000,0.527,0.000,0.000,0.000,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.076,0.003,0.244,0.000,0.000,0.000,0.310,0.614,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.268,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track-supermajority-high-risk,Default pass + adaptive tracks + supermajority high-risk,4800,60.000,2169,27.113,60.000,0.452,1.000,0.588,0.593,0.266,0.180,0.548,0.000,0.000,0.000,0.166,0.166,0.222,0.394,0.189,0.822,0.925,0.358,0.000,0.000,0.000,0.178,0.000,0.000,0.100,0.257,0.000,0.527,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.309,0.615,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.268,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-law-registry,Default pass + law registry,4800,60.000,4177,52.213,60.000,0.870,1.000,0.559,0.488,0.486,0.140,0.130,0.000,0.000,0.000,0.384,0.012,0.803,0.576,0.235,0.799,0.994,0.518,0.000,0.000,0.000,0.201,0.000,0.000,0.164,0.807,0.000,0.400,0.594,0.533,5.123,0.803,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.425,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-law-registry-fast-review,Default pass + law registry fast review,4800,60.000,4232,52.900,60.000,0.882,1.000,0.560,0.485,0.494,0.140,0.118,0.000,0.000,0.000,0.370,0.012,0.837,0.578,0.236,0.797,0.997,0.529,0.000,0.000,0.000,0.203,0.000,0.000,0.164,0.808,0.000,0.400,0.626,0.319,2.085,0.837,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.428,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-law-registry-slow-review,Default pass + law registry slow partial review,4800,60.000,4148,51.850,60.000,0.864,1.000,0.553,0.491,0.478,0.130,0.136,0.000,0.000,0.000,0.395,0.014,0.770,0.603,0.234,0.803,1.000,0.515,0.000,0.000,0.000,0.197,0.000,0.000,0.162,0.783,0.000,0.401,0.568,0.633,8.164,0.770,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.424,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cost,Default pass + proposal costs,4800,60.000,2274,28.425,29.900,0.474,0.498,0.516,0.470,0.245,0.036,0.526,0.502,0.000,0.000,0.485,0.486,0.575,1.103,0.249,0.793,0.467,0.568,0.000,0.000,0.000,0.207,0.000,0.000,0.174,0.479,0.000,0.376,0.000,0.000,0.000,0.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.223,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cost-public-waiver,Default pass + proposal costs + public waiver,4800,60.000,2574,32.175,34.063,0.536,0.568,0.531,0.492,0.285,0.057,0.464,0.432,0.000,0.000,0.447,0.335,0.598,1.002,0.231,0.799,0.684,0.514,0.000,0.000,0.000,0.201,0.000,0.000,0.163,0.514,0.000,0.402,0.000,0.000,0.000,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.264,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cost-lobby-surcharge,Default pass + lobby-surcharge proposal costs,4800,60.000,2564,32.050,33.563,0.534,0.559,0.538,0.514,0.287,0.074,0.466,0.441,0.000,0.000,0.433,0.297,0.566,0.946,0.186,0.803,0.881,0.390,0.000,0.000,0.000,0.197,0.000,0.000,0.148,0.418,0.000,0.421,0.000,0.000,0.000,0.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.124,0.275,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-member-quota,Default pass + member proposal quota,4800,60.000,4086,51.075,59.763,0.851,0.996,0.546,0.492,0.464,0.111,0.149,0.004,0.000,0.000,0.419,0.018,0.657,0.644,0.233,0.807,0.997,0.511,0.000,0.000,0.000,0.193,0.000,0.000,0.160,0.750,0.000,0.401,0.000,0.000,0.000,0.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.419,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,4800,60.000,1990,24.875,28.000,0.415,0.467,0.555,0.538,0.230,0.126,0.585,0.533,0.000,0.000,0.380,0.419,0.300,0.604,0.213,0.817,0.641,0.445,0.000,0.000,0.000,0.183,0.000,0.000,0.134,0.306,0.000,0.451,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.128,0.223,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-public-objection,Default pass + public objection window,4800,60.000,2319,28.988,60.000,0.483,1.000,0.580,0.580,0.280,0.174,0.517,0.000,0.000,0.000,0.201,0.162,0.236,0.395,0.198,0.821,0.942,0.383,0.000,0.000,0.000,0.179,0.000,0.000,0.103,0.259,0.000,0.511,0.000,0.000,0.000,0.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.280,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",bicameral-majority,Bicameral simple majority,4800,60.000,1084,13.550,60.000,0.226,1.000,0.639,0.652,0.144,0.269,0.774,0.000,0.000,0.000,0.000,0.501,0.076,0.264,0.184,0.842,0.658,0.333,0.000,0.000,0.000,0.158,0.000,0.000,0.074,0.086,0.000,0.594,0.000,0.000,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.147,0,0
