caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-challenge-minority-bonus,Default pass + minority-bonus challenge vouchers,7200,60.000,2425,20.208,60.000,0.337,1.000,0.599,0.629,0.202,0.244,0.663,0.000,0.000,0.865,0.061,0.358,0.124,0.293,0.210,0.839,0.787,0.388,0.000,0.000,0.000,0.161,0.000,0.000,0.085,0.135,0.000,0.549,0.000,0.000,0.000,0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.212,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-challenge-supermajority,Default pass + challenge to 60 percent vote,7200,60.000,1297,10.808,60.000,0.180,1.000,0.630,0.676,0.113,0.339,0.820,0.000,0.000,0.878,0.090,0.617,0.035,0.143,0.187,0.850,0.538,0.322,0.000,0.000,0.000,0.150,0.000,0.000,0.062,0.034,0.000,0.596,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.122,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-challenge-committee,Default pass + challenge to committee review,7200,60.000,1927,16.058,20.675,0.268,0.345,0.607,0.645,0.162,0.272,0.732,0.000,0.655,0.863,0.083,0.466,0.081,0.234,0.207,0.841,0.674,0.377,0.000,0.000,0.000,0.159,0.000,0.000,0.078,0.097,0.000,0.566,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.173,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-challenge-info-active,Default pass + challenge to info + active vote,7200,60.000,2362,19.683,60.000,0.328,1.000,0.595,0.641,0.195,0.249,0.672,0.000,0.000,0.867,0.055,0.332,0.115,0.279,0.211,0.863,0.788,0.382,0.000,0.000,0.000,0.137,0.000,0.000,0.088,0.130,0.000,0.534,0.000,0.000,0.000,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.210,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-adaptive-track,Default pass + adaptive tracks,7200,60.000,3181,26.508,55.258,0.442,0.921,0.580,0.616,0.256,0.197,0.558,0.078,0.001,0.000,0.193,0.181,0.201,0.357,0.198,0.823,0.915,0.362,0.000,0.000,0.000,0.177,0.000,0.000,0.091,0.206,0.000,0.535,0.000,0.000,0.000,0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.316,0.604,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.272,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-adaptive-track-lenient,Default pass + adaptive tracks lenient,7200,60.000,4145,34.542,59.183,0.576,0.986,0.560,0.581,0.323,0.167,0.424,0.014,0.000,0.000,0.303,0.092,0.311,0.429,0.205,0.823,0.983,0.386,0.000,0.000,0.000,0.177,0.000,0.000,0.109,0.330,0.000,0.493,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.553,0.434,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.335,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,7200,60.000,2366,19.717,44.208,0.329,0.737,0.607,0.643,0.199,0.237,0.671,0.248,0.016,0.000,0.038,0.322,0.128,0.306,0.200,0.834,0.804,0.363,0.000,0.000,0.000,0.166,0.000,0.000,0.077,0.136,0.000,0.573,0.000,0.000,0.000,0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.629,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.211,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-adaptive-track-citizen-high-risk,Default pass + adaptive tracks + citizen high-risk,7200,60.000,3239,26.992,60.000,0.450,1.000,0.578,0.614,0.260,0.194,0.550,0.000,0.000,0.000,0.197,0.176,0.209,0.365,0.198,0.821,0.918,0.368,0.000,0.000,0.000,0.179,0.000,0.000,0.093,0.221,0.000,0.532,0.000,0.000,0.000,0.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.248,0.000,0.000,0.000,0.318,0.602,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.276,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-adaptive-track-supermajority-high-risk,Default pass + adaptive tracks + supermajority high-risk,7200,60.000,3228,26.900,60.000,0.448,1.000,0.577,0.613,0.259,0.193,0.552,0.000,0.000,0.000,0.197,0.176,0.210,0.369,0.198,0.821,0.915,0.366,0.000,0.000,0.000,0.179,0.000,0.000,0.091,0.209,0.000,0.533,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.318,0.603,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.275,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-law-registry,Default pass + law registry,7200,60.000,6183,51.525,60.000,0.859,1.000,0.558,0.503,0.479,0.152,0.141,0.000,0.000,0.000,0.375,0.023,0.791,0.547,0.252,0.800,0.997,0.572,0.000,0.000,0.000,0.200,0.000,0.000,0.157,0.754,0.000,0.408,0.594,0.511,5.122,0.791,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.432,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-law-registry-fast-review,Default pass + law registry fast review,7200,60.000,6190,51.583,60.000,0.860,1.000,0.560,0.503,0.481,0.156,0.140,0.000,0.000,0.000,0.373,0.022,0.793,0.541,0.251,0.801,0.998,0.569,0.000,0.000,0.000,0.199,0.000,0.000,0.158,0.756,0.000,0.408,0.630,0.295,2.066,0.793,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.433,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-law-registry-slow-review,Default pass + law registry slow partial review,7200,60.000,6132,51.100,60.000,0.852,1.000,0.551,0.505,0.469,0.146,0.148,0.000,0.000,0.000,0.397,0.023,0.740,0.557,0.250,0.803,0.997,0.561,0.000,0.000,0.000,0.197,0.000,0.000,0.157,0.756,0.000,0.407,0.558,0.632,8.068,0.740,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.430,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-cost,Default pass + proposal costs,7200,60.000,3237,26.975,29.042,0.450,0.484,0.517,0.481,0.233,0.041,0.550,0.516,0.000,0.000,0.487,0.511,0.512,1.020,0.273,0.797,0.420,0.631,0.000,0.000,0.000,0.203,0.000,0.000,0.171,0.456,0.000,0.380,0.000,0.000,0.000,0.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.216,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-cost-public-waiver,Default pass + proposal costs + public waiver,7200,60.000,3735,31.125,33.675,0.519,0.561,0.532,0.509,0.276,0.065,0.481,0.439,0.000,0.000,0.447,0.337,0.536,0.907,0.245,0.801,0.647,0.552,0.000,0.000,0.000,0.199,0.000,0.000,0.154,0.481,0.000,0.416,0.000,0.000,0.000,0.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.264,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-cost-lobby-surcharge,Default pass + lobby-surcharge proposal costs,7200,60.000,3598,29.983,32.500,0.500,0.542,0.536,0.539,0.268,0.085,0.500,0.458,0.000,0.000,0.444,0.316,0.487,0.849,0.178,0.806,0.828,0.359,0.000,0.000,0.000,0.194,0.000,0.000,0.135,0.350,0.000,0.438,0.000,0.000,0.000,0.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.269,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-member-quota,Default pass + member proposal quota,7200,60.000,5957,49.642,59.700,0.827,0.995,0.539,0.509,0.446,0.125,0.173,0.005,0.000,0.000,0.436,0.037,0.610,0.598,0.250,0.811,0.986,0.557,0.000,0.000,0.000,0.189,0.000,0.000,0.154,0.720,0.000,0.409,0.000,0.000,0.000,0.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.421,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,7200,60.000,2920,24.333,28.000,0.406,0.467,0.550,0.560,0.223,0.140,0.594,0.533,0.000,0.000,0.395,0.409,0.277,0.551,0.217,0.820,0.633,0.432,0.000,0.000,0.000,0.180,0.000,0.000,0.126,0.277,0.000,0.460,0.000,0.000,0.000,0.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.227,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,default-pass-public-objection,Default pass + public objection window,7200,60.000,3406,28.383,60.000,0.473,1.000,0.571,0.599,0.270,0.189,0.527,0.000,0.000,0.000,0.236,0.181,0.219,0.366,0.207,0.825,0.925,0.392,0.000,0.000,0.000,0.175,0.000,0.000,0.093,0.207,0.000,0.520,0.000,0.000,0.000,0.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.284,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,bicameral-majority,Bicameral simple majority,7200,60.000,1578,13.150,60.000,0.219,1.000,0.633,0.673,0.139,0.286,0.781,0.000,0.000,0.000,0.000,0.493,0.070,0.251,0.201,0.839,0.602,0.361,0.000,0.000,0.000,0.161,0.000,0.000,0.064,0.068,0.000,0.611,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.148,0,0
party-system-fragmented,Weighted Fragmented Multiparty,Seven-party legislature with more even fragmentation across the ideological range.,0.200,presidential-veto,Bicameral majority + presidential veto,7200,60.000,1075,8.958,60.000,0.149,1.000,0.652,0.692,0.097,0.313,0.851,0.000,0.000,0.000,0.000,0.637,0.043,0.215,0.202,0.837,0.430,0.355,0.000,0.000,0.000,0.163,0.000,0.000,0.059,0.044,0.000,0.634,0.000,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.103,465,8
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,simple-majority,Unicameral simple majority,7200,60.000,2024,16.867,60.000,0.281,1.000,0.598,0.642,0.168,0.239,0.719,0.000,0.000,0.000,0.000,0.416,0.106,0.305,0.215,0.828,0.704,0.400,0.000,0.000,0.000,0.172,0.000,0.000,0.087,0.133,0.000,0.559,0.000,0.000,0.000,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.180,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,supermajority-60,Unicameral 60 percent passage,7200,60.000,648,5.400,60.000,0.090,1.000,0.662,0.727,0.060,0.366,0.910,0.000,0.000,0.000,0.000,0.752,0.019,0.154,0.197,0.820,0.294,0.332,0.000,0.000,0.000,0.180,0.000,0.000,0.052,0.030,0.000,0.666,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.065,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass,Default pass unless 2/3 block,7200,60.000,5802,48.350,60.000,0.806,1.000,0.534,0.506,0.431,0.117,0.194,0.000,0.000,0.000,0.444,0.037,0.601,0.614,0.253,0.807,0.988,0.575,0.000,0.000,0.000,0.193,0.000,0.000,0.160,0.736,0.000,0.405,0.000,0.000,0.000,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.408,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-constituent-public-will,Default pass + constituent public will,7200,60.000,5797,48.308,60.000,0.805,1.000,0.527,0.504,0.424,0.117,0.195,0.000,0.000,0.000,0.470,0.004,0.591,0.607,0.253,0.889,0.993,0.568,0.000,0.000,0.000,0.111,0.000,0.000,0.152,0.694,0.000,0.386,0.000,0.000,0.000,0.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.282,0.424,0.000,0.000,0.000,0.000,0.000,0.067,0.405,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,7200,60.000,2813,23.442,60.000,0.391,1.000,0.561,0.639,0.219,0.191,0.609,0.000,0.000,0.000,0.240,0.014,0.193,0.402,0.201,0.863,0.954,0.359,0.000,0.000,0.000,0.137,0.000,0.000,0.099,0.169,0.000,0.527,0.000,0.000,0.000,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.291,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.279,0.397,0.000,0.000,0.000,0.000,0.000,0.067,0.250,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-proposal-bonds,Default pass + proposal bonds,7200,60.000,5789,48.242,59.900,0.804,0.998,0.534,0.507,0.429,0.117,0.196,0.002,0.000,0.000,0.453,0.043,0.598,0.612,0.252,0.805,0.991,0.569,0.000,0.000,0.000,0.195,0.000,0.000,0.160,0.734,0.000,0.404,0.000,0.000,0.000,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.509,0.000,0.066,0.408,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-proposal-bonds-challenge,Default pass + proposal bonds + challenge,7200,60.000,3359,27.992,59.908,0.467,0.998,0.540,0.552,0.252,0.165,0.533,0.002,0.000,0.667,0.293,0.309,0.262,0.447,0.236,0.818,0.818,0.503,0.000,0.000,0.000,0.182,0.000,0.000,0.136,0.365,0.000,0.448,0.000,0.000,0.000,0.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.485,0.000,0.066,0.257,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-cross-bloc-credit-discount,Default pass + cross-bloc credit discount,7200,60.000,2686,22.383,23.142,0.373,0.386,0.582,0.645,0.217,0.189,0.627,0.614,0.000,0.000,0.277,0.161,0.167,0.348,0.173,0.793,0.910,0.303,0.000,0.000,0.000,0.207,0.000,0.000,0.065,0.193,0.000,0.607,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.386,0.353,6.483,0.000,0.000,0.123,0.241,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-affected-sponsor-gate,Default pass + affected-group sponsor gate,7200,60.000,1930,16.083,16.400,0.268,0.273,0.594,0.681,0.159,0.204,0.732,0.727,0.000,0.000,0.224,0.287,0.114,0.331,0.154,0.771,0.802,0.263,0.000,0.000,0.000,0.229,0.000,0.000,0.041,0.103,0.000,0.657,0.000,0.000,0.000,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.273,0.318,4.868,0.000,0.000,0.129,0.183,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-multiround-mediation,Default pass + multi-round mediation,7200,60.000,6918,57.650,60.000,0.961,1.000,0.534,0.452,0.513,0.199,0.039,0.000,0.000,0.000,0.390,0.022,0.388,0.362,0.260,0.824,0.993,0.682,0.000,0.000,0.000,0.176,0.713,0.264,0.114,0.867,0.239,0.428,0.000,0.000,0.000,0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.434,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,7200,60.000,4707,39.225,60.000,0.654,1.000,0.557,0.482,0.364,0.228,0.346,0.000,0.000,0.663,0.187,0.236,0.239,0.330,0.269,0.837,0.804,0.677,0.000,0.000,0.000,0.163,0.709,0.262,0.105,0.703,0.242,0.464,0.000,0.000,0.000,0.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.159,0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.315,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,7200,60.000,4015,33.458,33.458,0.558,0.558,0.662,0.642,0.369,0.506,0.442,0.442,0.000,0.000,0.012,0.002,0.005,0.004,0.194,0.839,0.945,0.363,0.000,0.000,0.000,0.161,0.558,0.316,0.046,0.016,0.000,0.647,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.358,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-alternatives-strategic,Default pass + strategic policy tournament,7200,60.000,4015,33.458,33.458,0.558,0.558,0.660,0.642,0.368,0.505,0.442,0.442,0.000,0.000,0.013,0.002,0.005,0.004,0.194,0.836,0.945,0.363,0.000,0.000,0.000,0.164,0.558,0.316,0.046,0.016,0.000,0.646,0.000,0.000,0.000,0.005,0.000,0.001,0.002,10.000,0.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.102,0.358,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-adaptive-proposers,Default pass + adaptive proposers,7200,60.000,6099,50.825,60.000,0.847,1.000,0.530,0.500,0.449,0.126,0.153,0.000,0.000,0.000,0.445,0.023,0.547,0.571,0.257,0.815,0.991,0.598,0.000,0.000,0.000,0.185,1.000,0.078,0.165,0.805,0.000,0.402,0.000,0.000,0.000,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.423,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-adaptive-proposers-lobbying,Default pass + adaptive proposers + strategic lobbying,7200,60.000,6111,50.925,60.000,0.849,1.000,0.529,0.498,0.449,0.126,0.151,0.000,0.000,0.000,0.448,0.026,0.547,0.570,0.259,0.815,0.991,0.612,0.135,0.595,1.632,0.185,1.000,0.078,0.166,0.806,0.000,0.401,0.000,0.000,0.000,0.547,0.000,0.000,0.000,0.000,0.000,3.134,0.188,0.164,0.208,0.308,0.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.423,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-strategic-lobbying,Default pass + strategic lobbying,7200,60.000,5824,48.533,60.000,0.809,1.000,0.532,0.506,0.430,0.117,0.191,0.000,0.000,0.000,0.454,0.037,0.602,0.612,0.254,0.806,0.988,0.579,0.133,0.605,1.550,0.194,0.000,0.000,0.160,0.736,0.000,0.403,0.000,0.000,0.000,0.602,0.000,0.000,0.000,0.000,0.000,3.086,0.187,0.162,0.210,0.311,0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.409,0,0
party-system-dominant,Weighted Dominant-Party Legislature,Four-party legislature with one large center-weighted party and smaller opposition parties.,0.150,default-pass-challenge,Default pass + challenge vouchers,7200,60.000,3385,28.208,60.000,0.470,1.000,0.542,0.549,0.255,0.165,0.530,0.000,0.000,0.667,0.287,0.306,0.266,0.449,0.237,0.816,0.800,0.508,0.000,0.000,0.000,0.184,0.000,0.000,0.137,0.375,0.000,0.447,0.000,0.000,0.000,0.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.213,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.258,0,0
